股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.6593,1794000
2454,聯發科技,6.8441,736000
6139,亞翔,5.5201,3721000
6669,緯穎科技服務,5.411,1171225
3105,穩懋,5.1907,5709000
2059,川湖科技,4.4682,180000
6531,愛普科技,4.1396,2040000
2360,致茂電子,3.5175,819000
6223,旺矽科技,3.3991,307000
3008,大立光,3.3363,252000
2383,台光電,3.2933,311000
3491,昇達科,3.15,1180000
4958,臻鼎-KY,3.0766,3158000
3017,奇鋐科技,2.5358,372000
2345,智邦科技,2.404,621000
6488,環球晶,1.9674,1089000
2395,研華,1.8877,1454000
2301,光寶科技,1.8517,3230000
2455,全新,1.6109,1537000
2303,聯電,1.4444,5145000
3583,辛耘,1.3878,988000
3231,緯創資通,1.3339,3660000
5274,信驊科技,1.3226,35900
6214,精誠,1.2781,3460000
5483,中美晶,1.212,3437000
2376,技嘉,1.2111,1749000
3711,日月光投資控股,1.1602,906000
6274,台燿,1.157,421000
3265,台星科股份有限公司,1.1349,3369000
2467,志聖,1.1328,1000000
2428,興勤電子工業,1.1276,2285000
5425,台半,1.1265,6403000
3090,日電貿,1.1124,3302000
6239,力成科技,1.0668,1910000
2478,大毅,1.0651,4360000
2377,微星,0.9898,3372000
8996,高力熱處理工業,0.9783,382000
6472,保瑞,0.8244,1032000
5536,聖暉*,0.7745,455000
2486,一詮精密,0.7661,1607000
3529,力旺電子,0.5001,93000
6196,帆宣,0.3204,304000
6672,騰輝電子-KY,0.3122,530000
2885,元大金,0.3039,2213556
2476,鉅祥,0.3003,1281000
6640,均華,0.2765,116000
8070,長華*,0.272,2792000
3617,碩天,0.2716,577000
6446,藥華醫藥,0.1092,42000
6177,達麗,0.0181,194350
3443,創意,0.0122,1000
4441,振大環球,0.0013,4000
8358,金居,0.001,1000
1519,華城電機,0.0009,660
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
