股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,8.06,1728000.0
5536,聖暉*,6.41,3502000.0
6669,緯穎,6.15,513000.0
2383,台光電,5.17,510000.0
2454,聯發科,4.39,573000.0
3105,穩懋,4.36,4118000.0
2345,智邦,4.16,797000.0
2360,致茂,4.03,799000.0
3264,欣銓,3.99,8430000.0
2308,台達電,3.48,766000.0
