股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
6670,復盛應用科技,61000,0,-61000,0.13,0.0,-0.13,刪除
2886,兆豐金,8326000,9222000,896000,3.26,3.7,0.44,增加
2892,第一金融控股,9596000,10857000,1261000,2.65,3.04,0.39,增加
2880,華南金控,6773800,7723800,950000,2.33,2.7,0.37,增加
6805,富世達,105000,115000,10000,1.44,1.51,0.07,增加
9941,裕融企業,2169000,2270000,101000,1.38,1.51,0.13,增加
3702,大聯大,1079000,1245000,166000,1.06,1.2,0.14,增加
2454,聯發科技,129000,129000,0,3.94,3.96,0.02,權重增加
2368,金像電,280000,280000,0,2.15,2.17,0.02,權重增加
6515,穎崴科技,36000,36000,0,1.9,1.92,0.02,權重增加
2408,南亞科技,487000,487000,0,1.74,1.75,0.01,權重增加
2887,台新新光金,5894360,5894360,0,1.58,1.63,0.05,權重增加
2357,華碩,242000,242000,0,1.54,1.56,0.02,權重增加
2885,元大金,2926000,2926000,0,1.53,1.56,0.03,權重增加
2360,致茂電子,88000,88000,0,1.35,1.41,0.06,權重增加
5534,長虹建設,2069000,2069000,0,1.25,1.28,0.03,權重增加
2395,研華,251000,251000,0,1.22,1.25,0.03,權重增加
2890,永豐金融,4017780,4017780,0,1.21,1.23,0.02,權重增加
2727,王品餐飲,647000,647000,0,1.13,1.2,0.07,權重增加
2451,創見,457000,457000,0,1.04,1.07,0.03,權重增加
5439,高技,560000,560000,0,1.03,1.06,0.03,權重增加
3293,鈊象電子,164000,164000,0,1.0,1.03,0.03,權重增加
9939,宏全國際,886000,886000,0,0.98,1.01,0.03,權重增加
5904,寶雅國際,177000,177000,0,0.99,1.0,0.01,權重增加
4904,遠傳電信,1226000,1226000,0,0.97,0.99,0.02,權重增加
4746,台耀化學,2276000,2276000,0,0.94,0.97,0.03,權重增加
2884,玉山金融控股,3184000,3184000,0,0.94,0.96,0.02,權重增加
9945,潤泰創新國際,3964000,3964000,0,0.81,0.84,0.03,權重增加
9958,世紀鋼鐵結構,886000,886000,0,0.76,0.79,0.03,權重增加
3227,原相,460000,460000,0,0.73,0.74,0.01,權重增加
6782,視陽,277000,277000,0,0.44,0.48,0.04,權重增加
2618,長榮航,956000,956000,0,0.32,0.33,0.01,權重增加
3711,日月光投資控股,712000,712000,0,3.3,3.28,-0.02,權重減少
2308,台達電,237000,237000,0,3.1,3.08,-0.02,權重減少
3653,健策,75000,75000,0,2.6,2.59,-0.01,權重減少
7769,鴻勁精密,51000,51000,0,2.57,2.54,-0.03,權重減少
3081,聯亞,100700,100700,0,1.86,1.83,-0.03,權重減少
2345,智邦科技,103000,103000,0,1.93,1.8,-0.13,權重減少
6223,旺矽科技,34000,34000,0,1.67,1.63,-0.04,權重減少
6669,緯穎科技服務,34000,34000,0,1.66,1.63,-0.03,權重減少
3037,欣興,195000,195000,0,1.48,1.47,-0.01,權重減少
5274,信驊科技,11000,11000,0,1.44,1.42,-0.02,權重減少
6274,台燿,109000,109000,0,1.3,1.24,-0.06,權重減少
3017,奇鋐科技,56000,56000,0,1.28,1.23,-0.05,權重減少
2441,超豐,1219000,1219000,0,1.17,1.13,-0.04,權重減少
3665,貿聯-KY,65000,65000,0,1.2,1.13,-0.07,權重減少
6121,新 普,366000,366000,0,1.09,1.08,-0.01,權重減少
8210,勤誠興業,112000,112000,0,1.08,0.98,-0.1,權重減少
3026,禾伸堂,213000,213000,0,0.98,0.9,-0.08,權重減少
6435,大中,437000,437000,0,0.88,0.87,-0.01,權重減少
6138,茂達電子,368000,368000,0,0.83,0.8,-0.03,權重減少
5434,崇越,198000,198000,0,0.79,0.78,-0.01,權重減少
3090,日電貿,363000,363000,0,0.44,0.43,-0.01,權重減少
2330,台積電,276000,265000,-11000,5.09,4.95,-0.14,減少
2059,川湖科技,57000,50000,-7000,4.49,4.38,-0.11,減少
9938,台灣百和工業,1682000,1346000,-336000,0.55,0.45,-0.1,減少
9802,鈺齊國際,510000,357000,-153000,0.28,0.2,-0.08,減少
6768,志強國際企業,351000,246000,-105000,0.18,0.13,-0.05,減少
2204,中華,990000,297000,-693000,0.39,0.12,-0.27,減少
2383,台光電,99000,99000,0,4.09,4.09,0.0,無變化
3706,神達投資控股,2114000,2114000,0,1.53,1.53,0.0,無變化
2393,億光電子工業,2419000,2419000,0,1.16,1.16,0.0,無變化
2382,廣達電腦,443500,443500,0,1.04,1.04,0.0,無變化
4551,智伸科,398000,398000,0,0.53,0.53,0.0,無變化
