股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,8.17,1778000.0
5536,聖暉*,7.36,3602000.0
6669,緯穎,5.64,513000.0
2383,台光電,5.22,524000.0
2345,智邦,4.42,816000.0
6223,旺矽,4.05,318000.0
3105,穩懋,4.03,4118000.0
3264,欣銓,4.01,8649000.0
2454,聯發科,3.95,573000.0
2360,致茂,3.74,818000.0
