股票代號,股票名稱,權重(%),持有股數
2330,台積電,9.0544,1406000
2383,台光電,6.8684,563000
2059,川湖,6.3031,293000
2345,智邦,6.2655,1080000
3017,奇鋐,5.9381,1002000
6223,旺矽,4.9362,326000
3665,貿聯-KY,4.8246,955000
3008,大立光,4.5176,420000
8996,高力,4.3933,1630000
3037,欣興,4.3656,2097000
2454,聯發科,3.7641,406000
2327,國巨*,3.6129,2066000
6584,南俊國際,3.3441,2231000
6187,萬潤,3.1663,1220000
3711,日月光投控,2.6995,1629000
2303,聯電,2.5259,7000000
3443,創意,2.1934,211000
8299,群聯,2.1431,445000
2455,全新,2.1167,2753000
3661,世芯-KY,2.0082,215000
8021,尖點,1.7061,1501000
6182,合晶,1.6863,4500000
6515,穎崴,1.6625,99000
3026,禾伸堂,1.5669,909000
6488,環球晶,1.3834,394000
7751,竑騰,0.9709,318000
3189,景碩,0.8293,440013
6139,亞翔,0.5378,250000
7734,印能科技,0.4406,56000
2337,旺宏,0.438,1343000
3363,上詮,0.4188,300000
6805,富世達,0.3948,109000
3260,威剛,0.3463,358000
5289,宜鼎,0.3305,98000
3583,辛耘,0.297,147000
3264,欣銓,0.0394,72000
3491,昇達科,0.0033,1000
