股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
6669,緯穎科技服務,77000,229675,152675,1.3761,1.4009,0.0248,增加
3037,欣興,2482000,2482000,0,5.5219,5.644,0.1221,權重增加
8996,高力熱處理工業,1630000,1630000,0,4.3883,4.8189,0.4306,權重增加
2455,全新,2753000,2753000,0,3.3053,3.4872,0.1819,權重增加
6584,南俊國際,2231000,2231000,0,3.4095,3.4308,0.0213,權重增加
1815,富喬工業,10877000,10877000,0,3.2149,3.33,0.1151,權重增加
3231,緯創資通,7245000,7245000,0,3.0212,3.1409,0.1197,權重增加
1303,南亞,5445000,5445000,0,2.9256,3.0222,0.0966,權重增加
8021,尖點,2682000,2682000,0,2.7653,2.877,0.1117,權重增加
3443,創意,164000,164000,0,2.2527,2.2594,0.0067,權重增加
3661,世芯-KY,215000,215000,0,2.1059,2.1103,0.0044,權重增加
2454,聯發科技,145000,145000,0,1.4335,1.4486,0.0151,權重增加
3081,聯亞,63000,63000,0,0.4943,0.4998,0.0055,權重增加
2301,光寶科技,659000,659000,0,0.4537,0.4851,0.0314,權重增加
2357,華碩,196000,196000,0,0.4535,0.4626,0.0091,權重增加
5274,信驊科技,11000,11000,0,0.4314,0.4556,0.0242,權重增加
3653,健策,33000,33000,0,0.4449,0.445,0.0001,權重增加
2376,技嘉,508000,508000,0,0.4178,0.4291,0.0113,權重增加
3017,奇鋐科技,1001000,1001000,0,7.821,7.7434,-0.0776,權重減少
2059,川湖科技,235000,235000,0,7.619,7.6148,-0.0042,權重減少
2330,台積電,1116000,1116000,0,6.2392,6.2205,-0.0187,權重減少
2383,台光電,465000,465000,0,6.009,5.9173,-0.0917,權重減少
3665,貿聯-KY,1161000,1161000,0,6.1582,5.8879,-0.2703,權重減少
2345,智邦科技,1074000,1074000,0,5.4261,5.3714,-0.0547,權重減少
6223,旺矽科技,268000,268000,0,3.322,3.3133,-0.0087,權重減少
8046,南電,968000,968000,0,2.7169,2.7147,-0.0022,權重減少
3189,景碩科技,844013,844013,0,1.6901,1.6707,-0.0194,權重減少
2308,台達電,382000,382000,0,1.6323,1.5444,-0.0879,權重減少
4958,臻鼎-KY,1000000,1000000,0,1.2258,1.1848,-0.041,權重減少
6213,聯茂,373000,373000,0,0.47,0.4672,-0.0028,權重減少
6139,亞翔,250000,250000,0,0.441,0.4212,-0.0198,權重減少
6187,萬潤,134000,134000,0,0.4221,0.4196,-0.0025,權重減少
3026,禾伸堂,261000,261000,0,0.4371,0.4184,-0.0187,權重減少
8150,南茂科技,1957000,1957000,0,0.4179,0.4125,-0.0054,權重減少
6274,台燿,113000,113000,0,0.3754,0.3723,-0.0031,權重減少
2404,漢唐,155000,155000,0,0.3906,0.3713,-0.0193,權重減少
2360,致茂電子,76000,76000,0,0.3534,0.3507,-0.0027,權重減少
5289,宜鼎國際,99952,99952,0,0.332,0.3317,-0.0003,權重減少
5347,世界先進,629000,629000,0,0.2212,0.2197,-0.0015,權重減少
3008,大立光,343000,293000,-50000,5.9571,5.348,-0.6091,減少
