股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2059,川湖科技,205000,205000,0,6.7292,6.7603,0.0311,權重增加
2330,台積電,1116000,1116000,0,6.3698,6.5109,0.1411,權重增加
2383,台光電,465000,465000,0,5.9634,6.0598,0.0964,權重增加
3037,欣興,2482000,2482000,0,5.3022,5.5861,0.2839,權重增加
2345,智邦科技,1074000,1074000,0,5.3416,5.3489,0.0073,權重增加
6223,旺矽科技,268000,268000,0,3.2719,3.4894,0.2175,權重增加
1815,富喬工業,10877000,10877000,0,3.0526,3.3534,0.3008,權重增加
1303,南亞,5445000,5445000,0,2.9079,2.9765,0.0686,權重增加
8021,尖點,2682000,2682000,0,2.6678,2.9386,0.2708,權重增加
3443,創意,164000,164000,0,2.2566,2.3083,0.0517,權重增加
2308,台達電,382000,382000,0,1.6511,1.676,0.0249,權重增加
2454,聯發科技,145000,145000,0,1.5161,1.6368,0.1207,權重增加
4958,臻鼎-KY,1000000,1000000,0,1.0965,1.1881,0.0916,權重增加
5274,信驊科技,11000,11000,0,0.4551,0.5012,0.0461,權重增加
3026,禾伸堂,261000,261000,0,0.4333,0.4772,0.0439,權重增加
2376,技嘉,508000,508000,0,0.4343,0.4391,0.0048,權重增加
6139,亞翔,250000,250000,0,0.4357,0.4381,0.0024,權重增加
6187,萬潤,134000,134000,0,0.4141,0.4353,0.0212,權重增加
8150,南茂科技,1957000,1957000,0,0.4176,0.4237,0.0061,權重增加
2360,致茂電子,76000,76000,0,0.3653,0.4019,0.0366,權重增加
2404,漢唐,155000,155000,0,0.3927,0.397,0.0043,權重增加
6274,台燿,113000,113000,0,0.3653,0.3671,0.0018,權重增加
5289,宜鼎國際,99952,99952,0,0.3219,0.333,0.0111,權重增加
5347,世界先進,629000,629000,0,0.2234,0.2327,0.0093,權重增加
3017,奇鋐科技,1001000,1001000,0,8.4635,8.119,-0.3445,權重減少
3665,貿聯-KY,1161000,1161000,0,5.898,5.6996,-0.1984,權重減少
8996,高力熱處理工業,1630000,1630000,0,5.0185,4.7935,-0.225,權重減少
3008,大立光,293000,293000,0,5.135,4.6279,-0.5071,權重減少
3231,緯創資通,7245000,7245000,0,3.3974,3.3849,-0.0125,權重減少
6584,南俊國際,2231000,2231000,0,3.3499,3.2751,-0.0748,權重減少
2455,全新,2753000,2753000,0,3.4426,3.2645,-0.1781,權重減少
6669,緯穎科技服務,429675,429675,0,2.6102,2.5373,-0.0729,權重減少
8046,南電,968000,968000,0,2.4186,2.4105,-0.0081,權重減少
3661,世芯-KY,215000,215000,0,2.1488,2.0599,-0.0889,權重減少
3189,景碩科技,844013,844013,0,1.6371,1.6273,-0.0098,權重減少
2301,光寶科技,659000,659000,0,0.4807,0.4673,-0.0134,權重減少
2357,華碩,196000,196000,0,0.4758,0.4643,-0.0115,權重減少
3081,聯亞,63000,63000,0,0.4729,0.4586,-0.0143,權重減少
6213,聯茂,373000,373000,0,0.4567,0.4538,-0.0029,權重減少
3653,健策,33000,33000,0,0.4591,0.4425,-0.0166,權重減少
