股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.4719,1794000
6669,緯穎科技服務,7.105,510000
2454,聯發科技,5.7186,742000
6139,亞翔,5.6334,3800000
2059,川湖科技,5.1231,184000
3105,穩懋,5.0164,5709000
3008,大立光,3.8304,255000
2383,台光電,3.4141,317000
2360,致茂電子,3.2212,837000
3491,昇達科,3.1974,1180000
4958,臻鼎-KY,3.1201,3178000
6223,旺矽科技,3.0924,307000
6531,愛普科技,3.0033,1650000
2345,智邦科技,2.9049,727000
3017,奇鋐科技,2.5286,376000
6488,環球晶,1.9841,1108000
2301,光寶科技,1.9601,3273000
2395,研華,1.9581,1473000
3583,辛耘,1.6462,1158000
2455,全新,1.463,1562000
2303,聯電,1.328,5243000
2377,微星,1.3248,4353000
6214,精誠,1.2589,3494000
2376,技嘉,1.2554,1786000
5483,中美晶,1.2254,3506000
6274,台燿,1.2144,431000
3265,台星科股份有限公司,1.204,3445000
5425,台半,1.2039,6468000
2467,志聖,1.2036,1000000
3231,緯創資通,1.1901,3405000
3090,日電貿,1.1583,3371000
2428,興勤電子工業,1.1563,2337000
5274,信驊科技,1.1324,35900
3711,日月光投資控股,1.0893,950000
2478,大毅,1.0793,4451000
6239,力成科技,1.0388,1910000
8996,高力熱處理工業,0.8813,382000
6472,保瑞,0.8774,1032000
2486,一詮精密,0.8298,1607000
5536,聖暉*,0.7787,459000
3529,力旺電子,0.4382,93000
2476,鉅祥,0.3188,1294000
3617,碩天,0.2947,591000
6196,帆宣,0.2923,307000
6672,騰輝電子-KY,0.2921,541000
2885,元大金,0.2842,2213556
8070,長華*,0.2798,2839000
6446,藥華醫藥,0.115,42000
6177,達麗,0.0179,194350
3443,創意,0.0119,1000
6640,均華,0.0067,3000
8046,南電,0.0024,1000
4441,振大環球,0.0013,4000
8358,金居,0.001,1000
1519,華城電機,0.0009,660
2881,富邦金融控股,0.0,250
2886,兆豐金,0.0,1000
