股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,9.23,11657000.0
2383,台光電,8.63,4723000.0
2454,聯發科,6.81,4263000.0
2308,台達電,5.7,6572000.0
2345,智邦,5.62,6231000.0
3017,奇鋐,4.78,5141000.0
6223,旺矽,4.77,2169000.0
3037,欣興,4.64,12466000.0
2327,國巨*,4.42,18313000.0
6669,緯穎,4.1,2344000.0
