股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.71,484000
2059,川湖科技,4.67,82000
2454,聯發科技,4.56,151000
2308,台達電,4.26,292000
2383,台光電,3.97,99000
7769,鴻勁精密,3.08,62000
2618,長榮航,2.55,8019000
2368,金像電,2.51,280000
2408,南亞科技,2.43,789000
6515,穎崴科技,2.35,36000
3653,健策,2.31,95000
6223,旺矽科技,2.11,42000
2345,智邦科技,1.99,103000
2360,致茂電子,1.95,122000
3711,日月光投資控股,1.8,362000
3081,聯亞,1.71,117000
6121,新 普,1.48,433000
3017,奇鋐科技,1.45,74000
4915,致伸科技,1.42,2846000
3665,貿聯-KY,1.38,97000
8299,群聯電子,1.34,80000
6274,台燿,1.3,109000
6669,緯穎科技服務,1.25,34000
3592,瑞鼎科技,1.24,617000
2393,億光電子工業,1.24,2419000
2382,廣達電腦,1.23,443500
5534,長虹建設,1.22,2069000
5274,信驊科技,1.19,10000
6670,復盛應用科技,1.18,624000
2727,王品餐飲,1.16,647000
2347,聯強,1.14,1668000
9938,台灣百和工業,1.13,3414000
9941,裕融企業,1.13,1866000
2204,中華,1.11,2641000
8210,勤誠興業,1.06,112000
8112,至上電子,1.04,1591000
6805,富世達,1.02,89000
2357,華碩,1.01,204000
1319,東陽,0.97,1704000
9907,統一實,0.97,8575000
3045,台灣大哥,0.96,1117000
2886,兆豐金,0.95,2819000
2892,第一金融控股,0.95,3940000
3293,鈊象電子,0.95,164000
5904,寶雅國際,0.95,177000
4746,台耀化學,0.92,2276000
4904,遠傳電信,0.92,1226000
2317,鴻海精密工業,0.92,522000
2451,創見,0.9,457000
3090,日電貿,0.9,363000
6138,茂達電子,0.89,275000
3702,大聯大,0.87,1079000
2884,玉山金融控股,0.8,3184000
9939,宏全國際,0.8,886000
6768,志強國際企業,0.79,1471000
3227,原相,0.79,460000
9945,潤泰創新國際,0.77,3964000
9802,鈺齊國際,0.7,1285000
3706,神達投資控股,0.56,848000
9958,世紀鋼鐵結構,0.55,626000
6782,視陽,0.47,308000
