股票代號,股票名稱,權重(%),持有股數
3017,奇鋐科技,8.0202,1001000
2059,川湖科技,6.6944,205000
2330,台積電,6.4759,1116000
2383,台光電,5.9723,465000
3665,貿聯-KY,5.9195,1161000
3037,欣興,5.5621,2482000
2345,智邦科技,5.4499,1074000
3008,大立光,5.0864,293000
8996,高力熱處理工業,4.6896,1630000
2455,全新,3.5091,2753000
6584,南俊國際,3.4071,2231000
3231,緯創資通,3.3157,7245000
6223,旺矽科技,3.2827,268000
1815,富喬工業,3.169,10877000
1303,南亞,2.9216,5445000
8021,尖點,2.6926,2682000
8046,南電,2.5382,968000
3443,創意,2.3094,164000
3661,世芯-KY,2.1141,215000
2308,台達電,1.6323,382000
3189,景碩科技,1.5881,844013
2454,聯發科技,1.5279,145000
6669,緯穎科技服務,1.3801,229675
4958,臻鼎-KY,1.1265,1000000
2301,光寶科技,0.4784,659000
3081,聯亞,0.4772,63000
5274,信驊科技,0.4767,11000
6213,聯茂,0.4636,373000
2357,華碩,0.462,196000
3653,健策,0.4498,33000
2376,技嘉,0.4323,508000
6139,亞翔,0.4321,250000
8150,南茂科技,0.4233,1957000
6187,萬潤,0.4229,134000
3026,禾伸堂,0.4042,261000
2404,漢唐,0.3895,155000
2360,致茂電子,0.3718,76000
6274,台燿,0.369,113000
5289,宜鼎國際,0.3264,99952
5347,世界先進,0.2244,629000
