股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.8256,1967000
5536,聖暉*,8.6041,3754000
2454,聯發科技,7.0392,867000
6139,亞翔,4.5969,2940000
3105,穩懋,4.0638,4143000
6223,旺矽科技,3.867,307000
2360,致茂電子,3.6687,823000
2345,智邦科技,3.6464,804000
4958,臻鼎-KY,3.3741,3147000
3491,昇達科,3.1742,967000
2383,台光電,3.0959,330000
6669,緯穎科技服務,2.7884,296000
2059,川湖科技,2.4561,183000
2303,聯電,2.3355,9007000
6285,啟碁科技,2.1129,4029000
3264,欣銓科技,2.045,4628000
6257,矽格,2.0165,4687000
6488,環球晶,1.9232,1146000
3017,奇鋐科技,1.9012,407000
2472,立隆電子工業,1.8905,2620000
3583,辛耘,1.7484,1121000
3008,大立光,1.5694,201000
2467,志聖,1.5664,1461000
1785,光洋科,1.519,5527000
2377,微星,1.508,5688000
2327,國巨*,1.4165,853000
6147,頎邦,1.3052,3000000
7769,鴻勁精密,1.3024,93000
8016,矽創,1.2432,2211000
6274,台燿,1.2221,440000
3711,日月光投資控股,1.1551,1008000
3702,大聯大,1.1053,5420000
3036,文曄,1.0256,2311000
2316,楠梓電,1.0223,3374000
2368,金像電,1.005,392000
6531,愛普科技,1.0028,554000
6278,台表科,0.902,2201000
8996,高力熱處理工業,0.8362,376000
2376,技嘉,0.7068,1064000
6805,富世達,0.4289,121000
5274,信驊科技,0.3224,9000
2351,順德,0.3199,900000
2451,創見,0.3079,519000
2885,元大金,0.2624,2114420
3376,新日興,0.1398,359000
6177,達麗,0.0177,194350
3443,創意,0.0085,1000
4441,振大環球,0.0015,4000
8046,南電,0.0015,1000
8358,金居,0.0011,1000
1519,華城電機,0.0009,600
3665,貿聯-KY,0.0006,136
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
