股票代號,股票名稱,權重(%),持有股數
2330,台積電,5.89,308000
2059,川湖科技,4.81,69000
2454,聯發科技,4.07,129000
2383,台光電,3.98,99000
3711,日月光投資控股,3.51,712000
7769,鴻勁精密,3.22,62000
2308,台達電,3.02,237000
3653,健策,2.89,95000
2368,金像電,1.97,280000
6223,旺矽科技,1.97,42000
2345,智邦科技,1.94,103000
2408,南亞科技,1.88,587000
3081,聯亞,1.86,128700
6515,穎崴科技,1.82,36000
2887,台新新光金,1.68,5894360
6669,緯穎科技服務,1.63,34000
2885,元大金,1.61,2926000
2357,華碩,1.56,242000
2886,兆豐金,1.52,3649000
5274,信驊科技,1.42,11000
2360,致茂電子,1.39,88000
3037,欣興,1.36,195000
2890,永豐金融,1.3,4017780
5534,長虹建設,1.3,2069000
9938,台灣百和工業,1.26,3414000
9941,裕融企業,1.23,1866000
2393,億光電子工業,1.2,2419000
2727,王品餐飲,1.19,647000
2395,研華,1.17,251000
3017,奇鋐科技,1.15,56000
2892,第一金融控股,1.14,3940000
3665,貿聯-KY,1.1,65000
2204,中華,1.1,2641000
6274,台燿,1.07,109000
6121,新 普,1.07,366000
6805,富世達,1.06,89000
2382,廣達電腦,1.06,443500
2880,華南金控,1.06,3050800
2451,創見,1.04,457000
5904,寶雅國際,1.03,177000
4904,遠傳電信,1.02,1226000
3293,鈊象電子,1.02,164000
3702,大聯大,1.01,1079000
3706,神達投資控股,1.0,1387000
2884,玉山金融控股,0.99,3184000
8210,勤誠興業,0.99,112000
5439,高技,0.97,560000
4746,台耀化學,0.95,2276000
9939,宏全國際,0.92,886000
6435,大中,0.88,437000
9945,潤泰創新國際,0.86,3964000
6138,茂達電子,0.82,368000
5434,崇越,0.81,198000
3026,禾伸堂,0.79,213000
9958,世紀鋼鐵結構,0.75,886000
3227,原相,0.73,460000
2441,超豐,0.71,799000
9802,鈺齊國際,0.6,1040000
4551,智伸科,0.51,398000
6670,復盛應用科技,0.49,234000
6782,視陽,0.47,308000
6768,志強國際企業,0.41,738000
3090,日電貿,0.4,363000
2618,長榮航,0.34,956000
9907,統一實,0.27,2221000
