股票代號,股票名稱,權重(%),持有股數
2330,台積電,6.85,484000
2308,台達電,4.93,332000
2357,華碩,3.77,721000
2383,台光電,2.89,93000
2382,廣達電腦,2.6,1129000
1477,聚陽實業,2.45,1763000
2360,致茂電子,2.36,161000
2618,長榮航,2.36,10383000
2385,群光,2.35,2740000
1319,東陽,2.3,3570000
2317,鴻海精密工業,2.23,1310000
8454,富邦媒體科技,2.14,816000
2368,金像電,2.1,229000
2345,智邦科技,2.07,136000
7769,鴻勁精密,2.05,48000
2408,南亞科技,2.02,906000
3017,奇鋐科技,1.92,123000
5274,信驊科技,1.86,17000
2059,川湖科技,1.8,43000
6669,緯穎科技服務,1.79,55000
8210,勤誠興業,1.77,191000
6121,新 普,1.68,658000
3592,瑞鼎科技,1.65,1015000
9910,豐泰,1.6,3009000
4915,致伸科技,1.57,3320000
2344,華邦電子,1.56,1622000
3665,貿聯-KY,1.54,116000
2393,億光電子工業,1.47,3477000
6223,旺矽科技,1.41,39000
3526,凡甲科技,1.39,657000
3090,日電貿,1.3,920000
3711,日月光投資控股,1.27,362000
6515,穎崴科技,1.22,23000
6274,台燿,1.21,122000
8299,群聯電子,1.16,80000
9941,裕融企業,1.14,2199000
6805,富世達,1.07,89000
6670,復盛應用科技,1.07,624000
5534,長虹建設,0.99,2069000
2727,王品餐飲,0.98,647000
2548,華固建設,0.98,1571000
3653,健策,0.97,40000
9938,台灣百和工業,0.96,3414000
2454,聯發科技,0.93,34000
2347,聯強,0.93,1668000
2204,中華,0.9,2641000
2731,雄獅旅行社,0.89,924000
8112,至上電子,0.89,1591000
6768,志強國際企業,0.87,1471000
3045,台灣大哥,0.8,1117000
4904,遠傳電信,0.79,1226000
9907,統一實,0.79,7756000
9802,鈺齊國際,0.75,1510000
4746,台耀化學,0.72,2227000
4105,台灣東洋藥品工業,0.65,1419000
3227,原相,0.62,460000
9939,宏全國際,0.5,647000
9958,世紀鋼鐵結構,0.44,626000
6146,耕興,0.4,294000
6782,視陽,0.29,243000
1215,台灣卜蜂企業,0.25,350000
