股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.6924,1406000
2383,台光電,7.0318,563000
2059,川湖科技,6.3473,293000
2345,智邦科技,5.6733,977000
3017,奇鋐科技,5.5802,1002000
6223,旺矽科技,5.0753,326000
3665,貿聯-KY,4.6731,955000
3037,欣興,4.6294,2097000
8996,高力熱處理工業,4.5898,1630000
3008,大立光,4.4783,420000
2327,國巨*,4.0128,2066000
2454,聯發科技,3.7599,406000
6584,南俊國際,3.5906,2231000
6187,萬潤,3.2826,1220000
2303,聯電,2.8033,7000000
3711,日月光投資控股,2.7807,1629000
3443,創意,2.2102,211000
8299,群聯電子,2.2053,445000
2455,全新,2.1567,2753000
3661,世芯-KY,2.0287,215000
8021,尖點,1.8972,1501000
6182,合晶,1.8697,4500000
3026,禾伸堂,1.7428,909000
6515,穎崴科技,1.6689,99000
6488,環球晶,1.351,394000
7751,竑騰,0.9869,318000
3189,景碩科技,0.848,440013
6139,亞翔,0.5431,250000
2337,旺宏,0.4588,1343000
7734,印能科技,0.4429,56000
3363,上詮,0.4167,300000
6805,富世達,0.386,109000
3260,威剛科技,0.3588,358000
5289,宜鼎國際,0.3421,98000
3583,辛耘,0.3053,147000
3264,欣銓科技,0.0428,72000
3491,昇達科,0.0032,1000
