股票代號,股票名稱,權重(%),持有股數
5536,聖暉*,9.0477,3734000
2330,台積電,8.9042,1967000
2454,聯發科,6.8732,862000
6139,亞翔,5.3173,3067000
2345,智邦,3.7445,799000
4958,臻鼎-KY,3.724,3147000
6223,旺矽,3.5118,307000
2360,致茂,3.3391,823000
2383,台光電,3.3207,328000
3105,穩懋,3.3151,4143000
2303,聯電,2.7697,8964000
6669,緯穎,2.5596,294000
2059,川湖,2.5299,183000
3491,昇達科,2.4248,967000
6488,環球晶,2.152,1140000
6257,矽格,2.0731,4657000
2472,立隆電,2.0069,2356000
3017,奇鋐,1.9303,407000
3264,欣銓,1.9298,4628000
3583,辛耘,1.8899,1113000
2327,國巨*,1.8179,849000
2467,志聖,1.6886,1450000
3008,大立光,1.6116,200000
2377,微星,1.553,5663000
1785,光洋科,1.4903,5491000
6274,台燿,1.3853,439000
2316,楠梓電,1.3756,3375000
8016,矽創,1.3707,2198000
6531,愛普*,1.3009,694000
3711,日月光投控,1.2798,1002000
7769,鴻勁,1.118,92000
8996,高力,1.0947,376000
3702,大聯大,1.0812,5380000
3036,文曄,0.9205,2290000
6147,頎邦,0.9137,2300000
2368,金像電,0.8768,389000
6278,台表科,0.8737,2184000
2376,技嘉,0.6849,1060000
6239,力成,0.4437,700000
6805,富世達,0.3818,121000
2351,順德,0.3592,900000
5274,信驊,0.2788,9000
2885,元大金,0.2609,2114420
2451,創見,0.2598,519000
6187,萬潤,0.1705,91000
3376,新日興,0.1341,359000
6177,達麗,0.0164,194350
3443,創意,0.0091,1000
8046,南電,0.0022,1000
4441,振大環球,0.0014,4000
8358,金居,0.0011,1000
1519,華城,0.0008,600
3706,神達,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金,0.0,250
