股票代號,股票名稱,權重(%),持有股數
2383,台光電,4.88,99000
2330,台積電,4.86,254000
2886,兆豐金,3.92,10357000
2059,川湖科技,3.6,36000
2454,聯發科技,3.6,107000
2892,第一金融控股,3.32,12465000
3711,日月光投資控股,3.29,668000
3653,健策,2.91,75000
2308,台達電,2.89,192000
2880,華南金控,2.72,8745388
7769,鴻勁精密,2.69,51000
2408,南亞科技,1.99,487000
2357,華碩,1.93,242000
2345,智邦科技,1.89,103000
2368,金像電,1.78,219000
2887,台新新光金,1.78,5894360
6223,旺矽科技,1.75,34000
6669,緯穎科技服務,1.75,34000
3081,聯亞,1.72,84700
6805,富世達,1.66,115000
2885,元大金,1.63,2926000
3706,神達投資控股,1.57,2114000
9941,裕融企業,1.53,2270000
6515,穎崴科技,1.51,28000
3017,奇鋐科技,1.45,56000
2395,研華,1.37,251000
3037,欣興,1.33,163000
5534,長虹建設,1.31,2069000
2890,永豐金融,1.3,4017780
2360,致茂電子,1.29,70000
5274,信驊科技,1.27,9000
2393,億光電子工業,1.22,2419000
6121,新 普,1.21,366000
2727,王品餐飲,1.2,647000
2441,超豐,1.17,1219000
2382,廣達電腦,1.16,443500
3665,貿聯-KY,1.14,65000
3702,大聯大,1.14,1245000
6274,台燿,1.14,85000
5904,寶雅國際,1.12,1770000
5439,高技,1.11,560000
3026,禾伸堂,1.1,213000
2451,創見,1.07,457000
3293,鈊象電子,0.98,164000
4904,遠傳電信,0.97,1226000
2884,玉山金融控股,0.96,3184000
4746,台耀化學,0.94,2276000
9945,潤泰創新國際,0.94,3964000
9939,宏全國際,0.94,886000
6435,大中,0.91,437000
8210,勤誠興業,0.9,112000
6138,茂達電子,0.87,368000
5434,崇越,0.82,198000
9958,世紀鋼鐵結構,0.73,886000
3227,原相,0.73,460000
4551,智伸科,0.52,398000
3090,日電貿,0.51,363000
2618,長榮航,0.3,956000
6782,視陽,0.12,77000
