股票代號,股票名稱,權重(%),持有股數
2330,台積電,9.398,1967000
5536,聖暉*,9.1274,3729000
2454,聯發科技,6.3055,861000
6139,亞翔,5.375,3067000
4958,臻鼎-KY,3.8082,3147000
6223,旺矽科技,3.8052,307000
2345,智邦科技,3.6564,798000
6488,環球晶,3.295,1137000
2383,台光電,3.2527,327000
3105,穩懋,3.1314,4143000
2360,致茂電子,3.07,823000
2059,川湖科技,3.0458,183000
6669,緯穎科技服務,2.973,298000
2303,聯電,2.9098,8952000
3491,昇達科,2.2627,967000
6257,矽格,2.1611,4647000
3264,欣銓科技,2.0344,4628000
3583,辛耘,1.8317,1111000
3017,奇鋐科技,1.7254,407000
3008,大立光,1.7087,216000
2467,志聖,1.6677,1446000
2377,微星,1.6435,5652000
2472,立隆電子工業,1.5638,2342000
6531,愛普科技,1.3701,742000
3711,日月光投資控股,1.3374,1000000
2327,國巨*,1.3188,844000
8016,矽創,1.2968,2193000
3702,大聯大,1.2485,5473000
6274,台燿,1.2307,438000
7769,鴻勁精密,1.1974,91000
2316,楠梓電,1.1842,3388000
1785,光洋科,1.0304,4349000
6147,頎邦,0.921,2300000
3036,文曄,0.894,2283000
8996,高力熱處理工業,0.8724,376000
2368,金像電,0.7787,388000
6278,台表科,0.7552,2179000
2376,技嘉,0.7126,1058000
2351,順德,0.6697,1706000
6239,力成科技,0.4304,700000
2885,元大金,0.2774,2114420
5274,信驊科技,0.2694,9900
2451,創見,0.2571,519000
6187,萬潤,0.1924,91000
6177,達麗,0.0178,194350
3443,創意,0.008,1000
8046,南電,0.0027,1000
4441,振大環球,0.0014,4000
8358,金居,0.0009,1000
1519,華城電機,0.0008,600
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
