股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,7.49,1761000.0
2383,台光電,5.43,536000.0
3037,欣興,5.29,2902000.0
6669,緯穎,4.8,465000.0
2345,智邦,4.73,1012000.0
6223,旺矽,3.87,339000.0
3661,世芯-KY,3.55,393000.0
8996,高力,3.53,1689000.0
3443,創意,3.52,360000.0
3105,穩懋,3.43,3433000.0
