股票代號,股票名稱,權重(%),持有股數
2330,台積電,7.7422,1406000
2383,台光電,6.9336,563000
3017,奇鋐,5.8212,1009000
8996,高力,5.7727,1630000
2345,智邦,5.5696,977000
3037,欣興,5.1267,2097000
2059,川湖,4.9272,293000
6223,旺矽,4.5362,326000
3665,貿聯-KY,4.1786,955000
3008,大立光,4.1168,420000
2327,國巨*,4.079,1566000
2454,聯發科,3.9379,406000
6584,南俊國際,3.7416,2231000
3443,創意,3.4428,311000
6187,萬潤,2.7819,1220000
6515,穎崴,2.6786,145000
2303,聯電,2.631,7000000
3711,日月光投控,2.531,1629000
8299,群聯,2.4249,445000
2455,全新,2.1827,2753000
3661,世芯-KY,2.0534,215000
8021,尖點,1.9685,1501000
6182,合晶,1.2646,4500000
3583,辛耘,1.169,566000
7751,竑騰,1.1644,372000
3189,景碩,0.8957,440013
2368,金像電,0.8911,325000
6139,亞翔,0.5272,250000
2337,旺宏,0.4771,1343000
6805,富世達,0.4184,109000
3363,上詮,0.3961,300000
7734,印能科技,0.3883,56000
5289,宜鼎,0.3616,98000
3260,威剛,0.3345,358000
3264,欣銓,0.0365,72000
3491,昇達科,0.003,1000
