股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.6331,1706000
2383,台光電,5.9571,563000
3017,奇鋐科技,5.316,1009000
2345,智邦科技,4.9976,977000
3665,貿聯-KY,4.8327,955000
6223,旺矽科技,4.6313,326000
2059,川湖科技,4.4353,293000
3037,欣興,4.1436,2097000
8996,高力熱處理工業,4.0885,1630000
2454,聯發科技,3.7177,406000
6515,穎崴科技,3.0462,145000
3443,創意,2.9841,311000
2327,國巨*,2.9331,1566000
6187,萬潤,2.8998,1220000
6584,南俊國際,2.8245,2204000
2368,金像電,2.7326,945000
6669,緯穎科技服務,2.4224,228000
3661,世芯-KY,2.3561,262000
3008,大立光,2.2897,260000
8299,群聯電子,2.2519,445000
3105,穩懋,2.1561,1949000
2455,全新,2.1229,2753000
3711,日月光投資控股,2.1054,1629000
3653,健策,1.7298,214000
8021,尖點,1.7164,1501000
2308,台達電,1.6692,344000
7769,鴻勁精密,1.4373,91000
8046,南電,1.2882,718000
7751,竑騰,1.1295,375000
2360,致茂電子,1.0055,200000
3583,辛耘,0.9956,566000
3189,景碩科技,0.5879,440013
3363,上詮,0.4843,300000
6139,亞翔,0.4408,250000
6805,富世達,0.4357,109000
2337,旺宏,0.431,1343000
5289,宜鼎國際,0.3875,98000
7734,印能科技,0.341,56000
3260,威剛科技,0.318,358000
3264,欣銓科技,0.0358,72000
3491,昇達科,0.0037,1000
