股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.8968,1967000
5536,聖暉*,8.1124,3754000
2454,聯發科技,7.1196,867000
6139,亞翔,4.3262,2940000
3105,穩懋,4.0101,4143000
6223,旺矽科技,3.7584,307000
2345,智邦科技,3.6769,804000
2360,致茂電子,3.6231,823000
2383,台光電,3.3799,330000
4958,臻鼎-KY,3.3465,3147000
3491,昇達科,3.2657,967000
6669,緯穎科技服務,2.9156,296000
2059,川湖科技,2.3543,183000
2303,聯電,2.2632,9007000
6285,啟碁科技,2.207,4029000
3264,欣銓科技,1.9483,4508000
6257,矽格,1.9362,4687000
3017,奇鋐科技,1.9104,407000
2472,立隆電子工業,1.8433,2620000
6488,環球晶,1.8107,1146000
3583,辛耘,1.7825,1121000
3008,大立光,1.6829,201000
1785,光洋科,1.6165,5527000
2467,志聖,1.5918,1461000
2377,微星,1.5264,5688000
2327,國巨*,1.4438,853000
6147,頎邦,1.3418,3000000
7769,鴻勁精密,1.3189,93000
6274,台燿,1.3046,440000
8016,矽創,1.2733,2211000
3702,大聯大,1.1821,5420000
3711,日月光投資控股,1.1023,1008000
3036,文曄,1.0801,2311000
2368,金像電,1.0598,392000
2316,楠梓電,1.0411,3374000
6531,愛普科技,0.9911,554000
8996,高力熱處理工業,0.8616,376000
6278,台表科,0.8495,2201000
2376,技嘉,0.7272,1064000
6805,富世達,0.4256,121000
2351,順德,0.3256,900000
5274,信驊科技,0.3184,9000
2451,創見,0.3046,519000
2885,元大金,0.2618,2114420
3376,新日興,0.1468,359000
6177,達麗,0.0185,194350
3443,創意,0.0082,1000
8046,南電,0.0016,1000
4441,振大環球,0.0015,4000
8358,金居,0.001,1000
1519,華城電機,0.0009,600
3665,貿聯-KY,0.0005,136
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
