股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.8335,1967000
5536,聖暉*,8.4116,3754000
2454,聯發科技,7.281,867000
6139,亞翔,4.4634,2941000
3105,穩懋,4.0487,4143000
4958,臻鼎-KY,3.7865,3147000
2345,智邦科技,3.7771,804000
6223,旺矽科技,3.7112,307000
2360,致茂電子,3.4557,823000
2383,台光電,3.2311,330000
6669,緯穎科技服務,2.8313,296000
3491,昇達科,2.8222,967000
2303,聯電,2.3743,9007000
6488,環球晶,2.3736,1146000
2059,川湖科技,2.2811,183000
3008,大立光,1.9472,201000
6257,矽格,1.8886,4687000
3264,欣銓科技,1.843,4628000
3017,奇鋐科技,1.8124,407000
3583,辛耘,1.7456,1121000
2472,立隆電子工業,1.631,2370000
2467,志聖,1.6093,1461000
2327,國巨*,1.5804,853000
1785,光洋科,1.4934,5527000
2377,微星,1.4673,5688000
6274,台燿,1.3835,440000
7769,鴻勁精密,1.2835,93000
8016,矽創,1.2302,2211000
2316,楠梓電,1.188,3374000
3711,日月光投資控股,1.1293,1008000
3702,大聯大,1.092,5420000
8996,高力熱處理工業,1.0726,376000
6285,啟碁科技,1.0258,2014000
2368,金像電,1.0112,392000
6147,頎邦,0.9939,2300000
3036,文曄,0.9747,2311000
6531,愛普科技,0.9732,554000
6278,台表科,0.8475,2201000
2376,技嘉,0.6962,1064000
6239,力成科技,0.4547,700000
6805,富世達,0.3907,121000
5274,信驊科技,0.3132,9000
2351,順德,0.305,900000
2451,創見,0.3039,519000
2885,元大金,0.2655,2114420
6187,萬潤,0.1979,91000
3376,新日興,0.1335,359000
6177,達麗,0.0176,194350
3443,創意,0.0095,1000
8046,南電,0.0016,1000
4441,振大環球,0.0015,4000
8358,金居,0.0012,1000
1519,華城電機,0.0009,600
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
