股票代號,股票名稱,權重(%),持有股數
2330,台積電,9.2161,1967000
5536,聖暉*,8.7595,3716000
2454,聯發科技,6.526,857000
6139,亞翔,5.2065,3067000
6223,旺矽科技,4.2169,307000
2345,智邦科技,3.8049,794000
4958,臻鼎-KY,3.59,3147000
2383,台光電,3.3489,326000
3105,穩懋,3.2633,4143000
6488,環球晶,2.9701,1134000
2059,川湖科技,2.929,183000
2360,致茂電子,2.906,823000
6669,緯穎科技服務,2.9041,297000
2303,聯電,2.7,8921000
3491,昇達科,2.3826,967000
6257,矽格,2.1948,4627000
3264,欣銓科技,2.11,4628000
3017,奇鋐科技,1.8556,407000
3583,辛耘,1.7515,1105000
2472,立隆電子工業,1.7084,2342000
2377,微星,1.586,5638000
2467,志聖,1.5522,1439000
8016,矽創,1.5388,2185000
3008,大立光,1.525,199000
1785,光洋科,1.5134,5455000
2327,國巨*,1.4737,844000
2316,楠梓電,1.3619,3375000
6274,台燿,1.328,436000
3711,日月光投資控股,1.3082,996000
6531,愛普科技,1.2414,694000
7769,鴻勁精密,1.1758,91000
3702,大聯大,1.1033,5340000
6147,頎邦,0.9683,2300000
3036,文曄,0.931,2269000
8996,高力熱處理工業,0.8972,376000
6278,台表科,0.8387,2167000
2368,金像電,0.805,386000
2376,技嘉,0.6894,1056000
6239,力成科技,0.4345,700000
2351,順德,0.3492,900000
2885,元大金,0.2801,2114420
5274,信驊科技,0.2624,9900
2451,創見,0.2552,519000
6187,萬潤,0.1853,91000
3376,新日興,0.1351,359000
6177,達麗,0.017,194350
3443,創意,0.0084,1000
8046,南電,0.0023,1000
4441,振大環球,0.0014,4000
8358,金居,0.001,1000
1519,華城電機,0.0008,600
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
