股票代號,股票名稱,權重(%),持有股數
2330,台積電,9.3986,1967000
5536,聖暉*,8.9625,3775000
2454,聯發科技,6.6902,869000
6139,亞翔,5.2827,3099000
6223,旺矽科技,3.8121,307000
2345,智邦科技,3.7508,812000
2360,致茂電子,3.5836,837000
2383,台光電,3.3607,332000
6669,緯穎科技服務,3.3037,304000
4958,臻鼎-KY,3.1948,3178000
3105,穩懋,3.0603,4226000
2059,川湖科技,3.0139,185000
3491,昇達科,2.5518,988000
6488,環球晶,2.55,1146000
2303,聯電,2.4943,9065000
6257,矽格,2.1179,4717000
3264,欣銓科技,2.0702,4780000
6531,愛普科技,2.0295,1130000
3008,大立光,1.9987,243000
3017,奇鋐科技,1.973,407000
2377,微星,1.7279,5722000
3583,辛耘,1.7039,1130000
2467,志聖,1.5712,1470000
3702,大聯大,1.3433,5565000
8016,矽創,1.3191,2228000
2472,立隆電子工業,1.3067,2383000
3711,日月光投資控股,1.3035,1011000
7769,鴻勁精密,1.1945,93000
6274,台燿,1.1855,447000
2327,國巨*,1.167,844000
2316,楠梓電,1.1347,3451000
1785,光洋科,0.9749,4461000
3036,文曄,0.963,2336000
5274,信驊科技,0.954,30900
8996,高力熱處理工業,0.8158,382000
2376,技嘉,0.75,1065000
6278,台表科,0.7394,2242000
2351,順德,0.5633,1729000
3529,力旺電子,0.4628,93000
6147,頎邦,0.4215,1209000
6239,力成科技,0.4088,700000
2885,元大金,0.2676,2128420
2451,創見,0.2574,530000
6187,萬潤,0.1853,91000
6177,達麗,0.0187,194350
3443,創意,0.0087,1000
6831,邁科科技,0.0053,4000
8046,南電,0.0024,1000
4441,振大環球,0.0013,4000
1519,華城電機,0.0008,600
8358,金居,0.0008,1000
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
