股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.4345,1406000
2383,台光電,6.9362,563000
2059,川湖科技,5.8069,293000
2345,智邦科技,5.5219,977000
3017,奇鋐科技,5.2658,1002000
6223,旺矽科技,5.1235,326000
8996,高力熱處理工業,4.7477,1630000
3037,欣興,4.5432,2097000
3008,大立光,4.4404,420000
3665,貿聯-KY,4.202,955000
2327,國巨*,3.9844,2066000
6584,南俊國際,3.7109,2231000
2454,聯發科技,3.6835,406000
6187,萬潤,2.9789,1220000
2303,聯電,2.6202,7000000
3711,日月光投資控股,2.5884,1629000
8299,群聯電子,2.2613,445000
2455,全新,2.1462,2753000
3443,創意,2.1026,211000
6182,合晶,2.0804,4500000
3661,世芯-KY,1.9852,215000
8021,尖點,1.8139,1501000
6515,穎崴科技,1.7277,99000
6488,環球晶,1.4796,394000
3583,辛耘,1.0747,566000
7751,竑騰,1.0353,368000
3026,禾伸堂,0.9273,459000
3189,景碩科技,0.878,440013
6139,亞翔,0.5168,250000
2337,旺宏,0.4644,1343000
3363,上詮,0.4305,300000
7734,印能科技,0.3845,56000
3260,威剛科技,0.3576,358000
6805,富世達,0.3566,109000
5289,宜鼎國際,0.351,98000
3264,欣銓科技,0.0388,72000
3491,昇達科,0.0029,1000
