股票代號,股票名稱,權重(%),持有股數
2330,台積電,6.98,484000
2308,台達電,4.66,332000
2357,華碩,3.96,721000
2383,台光電,2.77,93000
2382,廣達電腦,2.69,1129000
2360,致茂電子,2.52,161000
1477,聚陽實業,2.45,1763000
2385,群光,2.39,2740000
2618,長榮航,2.39,10383000
2317,鴻海精密工業,2.27,1310000
7769,鴻勁精密,2.17,49000
1319,東陽,2.13,3570000
2345,智邦科技,2.06,136000
2408,南亞科技,1.99,906000
3017,奇鋐科技,1.95,123000
6669,緯穎科技服務,1.9,55000
2368,金像電,1.84,229000
5274,信驊科技,1.81,17000
8454,富邦媒體科技,1.76,816000
6121,新 普,1.74,675000
3592,瑞鼎科技,1.72,1041000
3526,凡甲科技,1.66,711000
2344,華邦電子,1.6,1622000
8210,勤誠興業,1.6,191000
4915,致伸科技,1.57,3320000
3665,貿聯-KY,1.56,116000
2059,川湖科技,1.47,43000
2393,億光電子工業,1.44,3567000
9910,豐泰,1.41,3009000
6223,旺矽科技,1.37,39000
2731,雄獅旅行社,1.35,1274000
2548,華固建設,1.33,2101000
3711,日月光投資控股,1.27,362000
3090,日電貿,1.24,920000
6274,台燿,1.23,125000
8299,群聯電子,1.2,80000
6515,穎崴科技,1.18,23000
9941,裕融企業,1.1,2199000
6805,富世達,1.06,89000
6670,復盛應用科技,1.05,624000
5534,長虹建設,0.98,2069000
2727,王品餐飲,0.97,647000
9938,台灣百和工業,0.95,3414000
2204,中華,0.91,2641000
2347,聯強,0.9,1668000
8112,至上電子,0.9,1591000
2454,聯發科技,0.89,34000
3653,健策,0.88,40000
6768,志強國際企業,0.86,1471000
9802,鈺齊國際,0.83,1730000
9907,統一實,0.79,7756000
3045,台灣大哥,0.79,1117000
4904,遠傳電信,0.76,1226000
4105,台灣東洋藥品工業,0.75,1624000
4746,台耀化學,0.72,2227000
3227,原相,0.63,460000
9939,宏全國際,0.5,647000
9958,世紀鋼鐵結構,0.46,626000
6146,耕興,0.4,294000
1215,台灣卜蜂企業,0.34,470000
6782,視陽,0.3,243000
