股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,7.64,1761000.0
2383,台光電,5.04,536000.0
6669,緯穎,4.83,465000.0
8299,群聯,3.92,711000.0
3037,欣興,3.88,2302000.0
2345,智邦,3.66,716000.0
3661,世芯-KY,3.63,393000.0
3443,創意,3.49,360000.0
6223,旺矽,3.48,289000.0
8996,高力,3.44,1689000.0
