股票代號,股票名稱_今日,投資比例(%)_今日,持有股數_今日,股票名稱_昨日,投資比例(%)_昨日,持有股數_昨日,股數變化,變化
3105,穩懋,3.41,3433000.0,0,0.0,0.0,3433000.0,加碼
8996,0,0.0,0.0,高力,3.39,1689000.0,-1689000.0,減碼
