股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,9.68,11657000.0
2383,台光電,8.49,4605000.0
2345,智邦,5.68,6231000.0
2454,聯發科,5.57,4263000.0
2308,台達電,5.32,6572000.0
6669,緯穎,4.79,2294000.0
3017,奇鋐,4.65,4813000.0
6223,旺矽,4.64,2169000.0
3665,貿聯-KY,4.4,4703848.0
8046,南電,4.17,12658000.0
