股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.5827,1406000
2383,台光電,7.3388,563000
2345,智邦科技,6.2767,1080000
2059,川湖科技,6.055,293000
3017,奇鋐科技,5.7724,1002000
3665,貿聯-KY,5.1373,955000
6223,旺矽科技,4.975,326000
3037,欣興,4.8376,2097000
8996,高力熱處理工業,4.4775,1630000
3008,大立光,4.273,420000
2454,聯發科技,3.9757,406000
2327,國巨*,3.6941,2066000
6187,萬潤,3.2737,1220000
6584,南俊國際,3.1323,2231000
3711,日月光投資控股,2.718,1629000
2303,聯電,2.4748,7000000
3443,創意,2.3452,211000
2455,全新,2.2722,2753000
8299,群聯電子,2.1674,445000
3661,世芯-KY,1.9631,215000
8021,尖點,1.5977,1501000
3026,禾伸堂,1.5328,909000
6488,環球晶,1.2426,394000
7751,竑騰,1.0191,318000
3189,景碩科技,0.8908,440013
6515,穎崴科技,0.6943,42000
6139,亞翔,0.5366,250000
2337,旺宏,0.4611,1343000
7734,印能科技,0.4458,56000
3363,上詮,0.4318,300000
6805,富世達,0.3867,109000
3260,威剛科技,0.3455,358000
5289,宜鼎國際,0.3389,98000
3583,辛耘,0.2867,147000
3264,欣銓科技,0.0397,72000
3491,昇達科,0.0033,1000
