股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,8.58,1937000.0
5536,聖暉*,6.78,3654000.0
2383,台光電,3.96,444000.0
2345,智邦,3.92,821000.0
3264,欣銓,3.91,9348000.0
3105,穩懋,3.73,4118000.0
2454,聯發科,3.73,570000.0
6669,緯穎,3.71,373000.0
6223,旺矽,3.66,318000.0
6139,亞翔,3.59,2463000.0
