股票代號,股票名稱,權重(%),持有股數
2330,台積電,6.01,308000
2059,川湖科技,4.38,69000
2454,聯發科技,3.61,129000
2383,台光電,3.6,99000
3711,日月光投資控股,3.15,712000
2308,台達電,3.14,237000
7769,鴻勁精密,2.85,62000
3653,健策,2.79,95000
2408,南亞科技,1.84,587000
2368,金像電,1.81,280000
6223,旺矽科技,1.79,42000
3081,聯亞,1.76,128700
2345,智邦科技,1.75,103000
6515,穎崴科技,1.73,36000
2887,台新新光金,1.71,5894360
2357,華碩,1.63,242000
2885,元大金,1.62,2926000
2886,兆豐金,1.62,3649000
6669,緯穎科技服務,1.55,34000
5534,長虹建設,1.43,2069000
2360,致茂電子,1.43,88000
9938,台灣百和工業,1.41,3414000
2890,永豐金融,1.38,4017780
9941,裕融企業,1.36,1866000
2727,王品餐飲,1.31,647000
2393,億光電子工業,1.31,2419000
5274,信驊科技,1.26,11000
2395,研華,1.23,251000
2382,廣達電腦,1.22,443500
2892,第一金融控股,1.22,3940000
3665,貿聯-KY,1.21,65000
2204,中華,1.21,2641000
3037,欣興,1.19,195000
4904,遠傳電信,1.16,1226000
5904,寶雅國際,1.13,177000
6121,新 普,1.13,366000
2880,華南金控,1.13,3050800
2451,創見,1.09,457000
3293,鈊象電子,1.07,164000
3706,神達投資控股,1.05,1387000
3017,奇鋐科技,1.04,56000
2884,玉山金融控股,1.03,3184000
9939,宏全國際,1.02,886000
3702,大聯大,1.01,1079000
6805,富世達,1.0,89000
4746,台耀化學,1.0,2276000
6274,台燿,0.99,109000
8210,勤誠興業,0.98,112000
5439,高技,0.97,560000
9945,潤泰創新國際,0.92,3964000
3026,禾伸堂,0.9,213000
6138,茂達電子,0.89,368000
5434,崇越,0.86,198000
6435,大中,0.85,437000
9958,世紀鋼鐵結構,0.82,886000
3227,原相,0.76,460000
2441,超豐,0.7,799000
9802,鈺齊國際,0.67,1040000
4551,智伸科,0.57,398000
6670,復盛應用科技,0.55,234000
6782,視陽,0.48,308000
6768,志強國際企業,0.46,738000
3090,日電貿,0.41,363000
2618,長榮航,0.35,956000
9907,統一實,0.3,2221000
