股票代號,股票名稱,權重(%),持有股數
2330,台積電,5.76,279000
2383,台光電,4.28,89000
2059,川湖科技,3.93,32000
3702,大聯大,3.84,4053000
3653,健策,3.45,77000
2454,聯發科技,3.09,96000
3706,神達投資控股,2.7,3428000
7769,鴻勁精密,2.67,50000
2308,台達電,2.57,175000
2441,超豐,2.43,2460000
2886,兆豐金,2.41,5964000
6669,緯穎科技服務,2.22,40000
3081,聯亞,2.16,84700
3037,欣興,2.14,227000
2408,南亞科技,2.1,479000
2892,第一金融控股,2.05,7045000
6223,旺矽科技,1.93,40000
2357,華碩,1.89,238000
2368,金像電,1.83,219000
6515,穎崴科技,1.78,33000
9941,裕融企業,1.77,2371000
2880,華南金控,1.77,5156388
2345,智邦科技,1.76,101000
2382,廣達電腦,1.69,598500
5534,長虹建設,1.54,2382000
2887,台新新光金,1.52,4752360
6805,富世達,1.51,95000
2395,研華,1.45,251000
3017,奇鋐科技,1.42,56000
2885,元大金,1.4,2615040
2727,王品餐飲,1.19,582000
5274,信驊科技,1.19,9000
2360,致茂電子,1.18,70000
3665,貿聯-KY,1.16,65000
3026,禾伸堂,1.15,213000
2393,億光電子工業,1.15,2056000
2890,永豐金融,1.08,3202780
2884,玉山金融控股,1.07,3184000
2451,創見,1.01,393000
4746,台耀化學,0.96,2276000
6274,台燿,0.96,75000
5439,高技,0.89,428000
3293,鈊象電子,0.88,144000
6435,大中,0.83,371000
3008,大立光,0.79,16000
5434,崇越,0.72,160000
9939,宏全國際,0.71,620000
9945,潤泰創新國際,0.69,2775000
6138,茂達電子,0.69,284000
5904,寶雅國際,0.69,1077000
8210,勤誠興業,0.65,78000
3227,原相,0.6,361000
4904,遠傳電信,0.57,650000
9958,世紀鋼鐵結構,0.56,685000
3090,日電貿,0.52,363000
3711,日月光投資控股,0.5,98000
6121,新 普,0.5,146000
4551,智伸科,0.42,313000
2618,長榮航,0.35,956000
