股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.4227,1794000
2454,聯發科技,6.8717,872000
5536,聖暉*,6.7864,3679000
6139,亞翔,6.1681,3875000
6669,緯穎科技服務,5.9285,510000
2059,川湖科技,4.4661,185000
6223,旺矽科技,3.8004,307000
2383,台光電,3.548,327000
2345,智邦科技,3.4193,817000
2360,致茂電子,3.4128,837000
3105,穩懋,3.1098,4276000
4958,臻鼎-KY,3.0526,3178000
3491,昇達科,2.4694,988000
6531,愛普科技,2.3457,1440000
3017,奇鋐科技,2.202,407000
2303,聯電,2.1963,9109000
3008,大立光,2.1172,248000
3264,欣銓科技,2.0567,4780000
6257,矽格,1.9326,4821000
6488,環球晶,1.8873,1134000
2377,微星,1.7141,5678000
3583,辛耘,1.5935,1158000
2467,志聖,1.5695,1505000
6274,台燿,1.4158,450000
3702,大聯大,1.3968,5678000
8016,矽創,1.3616,2270000
3711,日月光投資控股,1.2527,1016000
2316,楠梓電,1.1703,3471000
7769,鴻勁精密,1.1576,93000
3036,文曄,1.0367,2404000
5274,信驊科技,0.9636,29900
1785,光洋科,0.9195,4384000
2327,國巨*,0.8418,696000
8996,高力熱處理工業,0.7975,382000
2351,順德,0.7695,2316000
6278,台表科,0.7584,2310000
2472,立隆電子工業,0.7347,1533000
3529,力旺電子,0.4849,93000
6239,力成科技,0.3931,710000
6831,邁科科技,0.3628,300000
2376,技嘉,0.3043,443000
2451,創見,0.292,521000
2885,元大金,0.2853,2128420
6187,萬潤,0.1873,91000
6446,藥華醫藥,0.1202,42000
3231,緯創資通,0.034,91000
6177,達麗,0.0183,194350
3443,創意,0.0097,1000
2368,金像電,0.0037,2000
8046,南電,0.0022,1000
4441,振大環球,0.0015,4000
1519,華城電機,0.0009,660
8358,金居,0.0007,1000
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
