股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,7.97,1761000.0
2383,台光電,5.04,537000.0
6669,緯穎,4.78,465000.0
3661,世芯-KY,3.8,393000.0
3037,欣興,3.72,2302000.0
3443,創意,3.7,360000.0
3665,貿聯-KY,3.62,667000.0
8299,群聯,3.41,711000.0
8996,高力,3.39,1689000.0
2345,智邦,3.36,716000.0
