股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2376,技嘉,532000,1064000,532000,0.7447,0.7447,0.0,增加
2885,元大金,1114420,2114420,1000000,0.2528,0.2528,0.0,增加
2451,創見,1044000,519000,-525000,0.3467,0.3467,0.0,減少
2330,台積電,1937000,1937000,0,8.6457,8.6457,0.0,無變化
5536,聖暉*,3754000,3754000,0,7.8685,7.8685,0.0,無變化
2454,聯發科技,862000,862000,0,7.1465,7.1465,0.0,無變化
6139,亞翔,2774000,2774000,0,4.2829,4.2829,0.0,無變化
2360,致茂電子,823000,823000,0,4.0353,4.0353,0.0,無變化
3105,穩懋,4143000,4143000,0,3.7798,3.7798,0.0,無變化
2345,智邦科技,804000,804000,0,3.7767,3.7767,0.0,無變化
3491,昇達科,967000,967000,0,3.5289,3.5289,0.0,無變化
6223,旺矽科技,307000,307000,0,3.4874,3.4874,0.0,無變化
6669,緯穎科技服務,296000,296000,0,3.0855,3.0855,0.0,無變化
6147,頎邦,5916000,5916000,0,3.0004,3.0004,0.0,無變化
2383,台光電,330000,330000,0,2.9829,2.9829,0.0,無變化
4958,臻鼎-KY,3147000,3147000,0,2.9005,2.9005,0.0,無變化
6285,啟碁科技,4029000,4029000,0,2.2318,2.2318,0.0,無變化
2303,聯電,9007000,9007000,0,2.107,2.107,0.0,無變化
3017,奇鋐科技,407000,407000,0,2.0641,2.0641,0.0,無變化
6257,矽格,4687000,4687000,0,1.9999,1.9999,0.0,無變化
3264,欣銓科技,4508000,4508000,0,1.9952,1.9952,0.0,無變化
6488,環球晶,1146000,1146000,0,1.8659,1.8659,0.0,無變化
2059,川湖科技,183000,183000,0,1.8322,1.8322,0.0,無變化
3583,辛耘,1121000,1121000,0,1.8293,1.8293,0.0,無變化
2472,立隆電子工業,2790000,2790000,0,1.8274,1.8274,0.0,無變化
2467,志聖,1461000,1461000,0,1.7116,1.7116,0.0,無變化
2377,微星,5688000,5688000,0,1.4902,1.4902,0.0,無變化
1785,光洋科,5527000,5527000,0,1.4429,1.4429,0.0,無變化
3008,大立光,201000,201000,0,1.4388,1.4388,0.0,無變化
6274,台燿,440000,440000,0,1.3957,1.3957,0.0,無變化
7769,鴻勁精密,93000,93000,0,1.2853,1.2853,0.0,無變化
8016,矽創,2211000,2211000,0,1.2558,1.2558,0.0,無變化
3036,文曄,2311000,2311000,0,1.2196,1.2196,0.0,無變化
3702,大聯大,5420000,5420000,0,1.1817,1.1817,0.0,無變化
2327,國巨*,823000,823000,0,1.1443,1.1443,0.0,無變化
3711,日月光投資控股,1008000,1008000,0,1.1186,1.1186,0.0,無變化
6531,愛普科技,554000,554000,0,1.0938,1.0938,0.0,無變化
2316,楠梓電,3374000,3374000,0,1.0102,1.0102,0.0,無變化
2368,金像電,392000,392000,0,0.9903,0.9903,0.0,無變化
6278,台表科,2201000,2201000,0,0.8732,0.8732,0.0,無變化
8996,高力熱處理工業,376000,376000,0,0.7881,0.7881,0.0,無變化
2351,順德,1350000,1350000,0,0.533,0.533,0.0,無變化
6805,富世達,121000,121000,0,0.4495,0.4495,0.0,無變化
5274,信驊科技,9000,9000,0,0.3076,0.3076,0.0,無變化
3376,新日興,359000,359000,0,0.1447,0.1447,0.0,無變化
6177,達麗,194350,194350,0,0.0162,0.0162,0.0,無變化
3443,創意,1000,1000,0,0.0082,0.0082,0.0,無變化
4441,振大環球,4000,4000,0,0.0016,0.0016,0.0,無變化
8046,南電,1000,1000,0,0.0016,0.0016,0.0,無變化
8358,金居,1000,1000,0,0.001,0.001,0.0,無變化
1519,華城電機,600,600,0,0.001,0.001,0.0,無變化
3665,貿聯-KY,136,136,0,0.0005,0.0005,0.0,無變化
3706,神達投資控股,1400,1400,0,0.0002,0.0002,0.0,無變化
2886,兆豐金,1000,1000,0,0.0,0.0,0.0,無變化
2881,富邦金融控股,250,250,0,0.0,0.0,0.0,無變化
