股票代號,股票名稱,權重(%),持有股數
2330,台積電,6.0,308000
2059,川湖科技,4.39,69000
2383,台光電,3.73,99000
2454,聯發科技,3.65,129000
3711,日月光投資控股,3.37,712000
2308,台達電,3.2,237000
7769,鴻勁精密,3.05,62000
3653,健策,2.73,95000
2408,南亞科技,1.97,587000
2368,金像電,1.93,280000
3081,聯亞,1.88,128700
6223,旺矽科技,1.85,42000
6515,穎崴科技,1.83,36000
2345,智邦科技,1.79,103000
2887,台新新光金,1.71,5894360
2885,元大金,1.59,2926000
2886,兆豐金,1.54,3649000
6669,緯穎科技服務,1.54,34000
2357,華碩,1.52,242000
2360,致茂電子,1.46,88000
5534,長虹建設,1.38,2069000
9938,台灣百和工業,1.36,3414000
2890,永豐金融,1.33,4017780
2393,億光電子工業,1.31,2419000
9941,裕融企業,1.31,1866000
2727,王品餐飲,1.27,647000
3037,欣興,1.27,195000
5274,信驊科技,1.24,11000
3665,貿聯-KY,1.23,65000
2395,研華,1.19,251000
2382,廣達電腦,1.19,443500
2892,第一金融控股,1.17,3940000
2204,中華,1.16,2641000
6121,新 普,1.12,366000
4904,遠傳電信,1.11,1226000
2880,華南金控,1.08,3050800
3017,奇鋐科技,1.07,56000
6274,台燿,1.05,109000
3706,神達投資控股,1.04,1387000
5904,寶雅國際,1.03,177000
6805,富世達,1.02,89000
5439,高技,1.01,560000
3293,鈊象電子,1.01,164000
3702,大聯大,1.01,1079000
2451,創見,1.01,457000
2884,玉山金融控股,0.99,3184000
8210,勤誠興業,0.98,112000
4746,台耀化學,0.98,2276000
9939,宏全國際,0.97,886000
3026,禾伸堂,0.96,213000
6138,茂達電子,0.9,368000
6435,大中,0.88,437000
9945,潤泰創新國際,0.88,3964000
5434,崇越,0.87,198000
9958,世紀鋼鐵結構,0.79,886000
3227,原相,0.75,460000
2441,超豐,0.75,799000
9802,鈺齊國際,0.65,1040000
4551,智伸科,0.57,398000
6670,復盛應用科技,0.54,234000
6782,視陽,0.47,308000
6768,志強國際企業,0.44,738000
3090,日電貿,0.44,363000
2618,長榮航,0.35,956000
9907,統一實,0.29,2221000
