股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
3026,禾伸堂,0,459000,459000,0.0,0.9273,0.9273,新增
2330,台積電,1406000,1406000,0,8.2938,8.4345,0.1407,權重增加
2059,川湖科技,293000,293000,0,5.7234,5.8069,0.0835,權重增加
3008,大立光,420000,420000,0,4.4118,4.4404,0.0286,權重增加
6584,南俊國際,2231000,2231000,0,3.5921,3.7109,0.1188,權重增加
2303,聯電,7000000,7000000,0,2.5976,2.6202,0.0226,權重增加
6182,合晶,4500000,4500000,0,2.0615,2.0804,0.0189,權重增加
6488,環球晶,394000,394000,0,1.4145,1.4796,0.0651,權重增加
3189,景碩科技,440013,440013,0,0.8712,0.878,0.0068,權重增加
2337,旺宏,1343000,1343000,0,0.448,0.4644,0.0164,權重增加
7734,印能科技,56000,56000,0,0.375,0.3845,0.0095,權重增加
3260,威剛科技,358000,358000,0,0.3505,0.3576,0.0071,權重增加
2383,台光電,563000,563000,0,6.9756,6.9362,-0.0394,權重減少
2345,智邦科技,977000,977000,0,5.6805,5.5219,-0.1586,權重減少
6223,旺矽科技,326000,326000,0,5.2331,5.1235,-0.1096,權重減少
8996,高力熱處理工業,1630000,1630000,0,4.8864,4.7477,-0.1387,權重減少
3037,欣興,2097000,2097000,0,4.5779,4.5432,-0.0347,權重減少
3665,貿聯-KY,955000,955000,0,4.3058,4.202,-0.1038,權重減少
2327,國巨*,2066000,2066000,0,4.0756,3.9844,-0.0912,權重減少
2454,聯發科技,406000,406000,0,3.7543,3.6835,-0.0708,權重減少
6187,萬潤,1220000,1220000,0,3.0526,2.9789,-0.0737,權重減少
3711,日月光投資控股,1629000,1629000,0,2.6386,2.5884,-0.0502,權重減少
8299,群聯電子,445000,445000,0,2.3345,2.2613,-0.0732,權重減少
2455,全新,2753000,2753000,0,2.1896,2.1462,-0.0434,權重減少
3443,創意,211000,211000,0,2.1781,2.1026,-0.0755,權重減少
3661,世芯-KY,215000,215000,0,2.1492,1.9852,-0.164,權重減少
8021,尖點,1501000,1501000,0,1.8434,1.8139,-0.0295,權重減少
3583,辛耘,566000,566000,0,1.0864,1.0747,-0.0117,權重減少
6139,亞翔,250000,250000,0,0.5336,0.5168,-0.0168,權重減少
3363,上詮,300000,300000,0,0.4358,0.4305,-0.0053,權重減少
6805,富世達,109000,109000,0,0.3715,0.3566,-0.0149,權重減少
5289,宜鼎國際,98000,98000,0,0.3589,0.351,-0.0079,權重減少
3264,欣銓科技,72000,72000,0,0.0391,0.0388,-0.0003,權重減少
3491,昇達科,1000,1000,0,0.003,0.0029,-0.0001,權重減少
3017,奇鋐科技,1009000,1002000,-7000,5.4275,5.2658,-0.1617,減少
6515,穎崴科技,120000,99000,-21000,2.1395,1.7277,-0.4118,減少
7751,竑騰,372000,368000,-4000,1.1331,1.0353,-0.0978,減少
