股票代號,股票名稱,權重(%),持有股數
2330,台積電,9.091,1967000
5536,聖暉*,9.0657,3734000
2454,聯發科技,6.5727,862000
6139,亞翔,5.7118,3067000
2345,智邦科技,3.646,799000
6223,旺矽科技,3.628,307000
4958,臻鼎-KY,3.5165,3147000
2383,台光電,3.486,328000
2360,致茂電子,3.3382,823000
3105,穩懋,3.3286,4143000
2303,聯電,2.8668,8964000
6669,緯穎科技服務,2.6258,294000
2059,川湖科技,2.5373,183000
3491,昇達科,2.4703,967000
6257,矽格,2.0388,4657000
6488,環球晶,2.0341,1140000
3264,欣銓科技,1.9449,4628000
2472,立隆電子工業,1.8952,2356000
3583,辛耘,1.8687,1113000
3017,奇鋐科技,1.8255,407000
2327,國巨*,1.7218,849000
3008,大立光,1.7083,200000
2467,志聖,1.6089,1450000
2377,微星,1.535,5663000
1785,光洋科,1.5044,5491000
2316,楠梓電,1.3821,3375000
8016,矽創,1.3587,2198000
6274,台燿,1.3312,439000
6531,愛普科技,1.3263,694000
3711,日月光投資控股,1.2251,1002000
7769,鴻勁精密,1.1473,92000
3702,大聯大,1.0963,5380000
8996,高力熱處理工業,1.0815,376000
6147,頎邦,0.9463,2300000
3036,文曄,0.9333,2290000
2368,金像電,0.8761,389000
6278,台表科,0.8262,2184000
2376,技嘉,0.6718,1060000
6239,力成科技,0.4245,700000
6805,富世達,0.3834,121000
2351,順德,0.3466,900000
2451,創見,0.2783,519000
2885,元大金,0.2709,2114420
5274,信驊科技,0.2669,9000
6187,萬潤,0.1739,91000
3376,新日興,0.1361,359000
6177,達麗,0.0171,194350
3443,創意,0.0086,1000
8046,南電,0.0021,1000
4441,振大環球,0.0014,4000
8358,金居,0.001,1000
1519,華城電機,0.0009,600
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
