股票代號,股票名稱,權重(%),持有股數
3017,奇鋐科技,8.0001,1001000
3037,欣興,6.5536,2482000
2330,台積電,6.4724,1116000
8996,高力熱處理工業,6.3599,1630000
3665,貿聯-KY,6.1448,1161000
2059,川湖科技,6.1234,205000
2383,台光電,5.3278,465000
2345,智邦科技,4.9842,1104000
3008,大立光,4.4243,293000
6223,旺矽科技,3.3771,268000
1815,富喬工業,3.2849,11420868
3443,創意,3.2381,164000
3231,緯創資通,3.083,7245000
8021,尖點,3.016,2682000
1303,南亞,2.9717,5445000
6584,南俊國際,2.9086,2231000
8046,南電,2.6586,968000
2455,全新,2.1923,1700000
2454,聯發科技,2.1859,179000
6669,緯穎科技服務,2.1424,429675
3189,景碩科技,1.8087,844013
4958,臻鼎-KY,1.1528,1000000
2308,台達電,0.8958,200000
6515,穎崴科技,0.6931,51000
5274,信驊科技,0.5421,11000
8150,南茂科技,0.4867,1957000
3026,禾伸堂,0.4799,261000
6213,聯茂,0.4775,373000
3653,健策,0.4535,33000
2301,光寶科技,0.442,659000
2357,華碩,0.4403,196000
2376,技嘉,0.4389,508000
2360,致茂電子,0.4371,76000
6139,亞翔,0.4214,250000
3081,聯亞,0.4195,63000
2404,漢唐,0.4165,155000
3711,日月光投資控股,0.4084,250000
6187,萬潤,0.3838,134000
6274,台燿,0.3836,113000
5289,宜鼎國際,0.3051,99952
5347,世界先進,0.2565,629000
