股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2330,台積電,484000,484000,0,7.91,8.06,0.15,權重增加
2383,台光電,99000,99000,0,3.75,3.77,0.02,權重增加
2357,華碩,590000,590000,0,3.03,3.1,0.07,權重增加
7769,鴻勁精密,58000,58000,0,2.61,2.64,0.03,權重增加
2618,長榮航,8019000,8019000,0,2.17,2.3,0.13,權重增加
3653,健策,85000,85000,0,2.13,2.18,0.05,權重增加
2059,川湖科技,43000,43000,0,2.11,2.15,0.04,權重增加
6515,穎崴科技,33000,33000,0,2.03,2.08,0.05,權重增加
2454,聯發科技,68000,68000,0,1.98,2.06,0.08,權重增加
2360,致茂電子,135000,135000,0,2.03,2.04,0.01,權重增加
3017,奇鋐科技,119000,119000,0,1.88,1.93,0.05,權重增加
8454,富邦媒體科技,816000,816000,0,1.78,1.8,0.02,權重增加
6223,旺矽科技,39000,39000,0,1.63,1.74,0.11,權重增加
4915,致伸科技,3320000,3320000,0,1.65,1.67,0.02,權重增加
3711,日月光投資控股,362000,362000,0,1.59,1.6,0.01,權重增加
3665,貿聯-KY,97000,97000,0,1.26,1.3,0.04,權重增加
2382,廣達電腦,518500,518500,0,1.28,1.29,0.01,權重增加
6121,新 普,433000,433000,0,1.2,1.21,0.01,權重增加
6670,復盛應用科技,624000,624000,0,1.18,1.2,0.02,權重增加
3592,瑞鼎科技,617000,617000,0,1.14,1.17,0.03,權重增加
9941,裕融企業,2133000,2133000,0,1.14,1.15,0.01,權重增加
5534,長虹建設,2069000,2069000,0,1.06,1.09,0.03,權重增加
2727,王品餐飲,647000,647000,0,1.04,1.07,0.03,權重增加
9938,台灣百和工業,3414000,3414000,0,0.98,1.0,0.02,權重增加
2204,中華,2641000,2641000,0,0.95,0.97,0.02,權重增加
3045,台灣大哥,1117000,1117000,0,0.86,0.89,0.03,權重增加
4904,遠傳電信,1226000,1226000,0,0.86,0.88,0.02,權重增加
6768,志強國際企業,1471000,1471000,0,0.85,0.86,0.01,權重增加
4746,台耀化學,2276000,2276000,0,0.78,0.79,0.01,權重增加
3227,原相,460000,460000,0,0.69,0.7,0.01,權重增加
9939,宏全國際,736000,736000,0,0.63,0.65,0.02,權重增加
9802,鈺齊國際,1285000,1285000,0,0.63,0.64,0.01,權重增加
2884,玉山金融控股,2561000,2561000,0,0.6,0.61,0.01,權重增加
2886,兆豐金,1898000,1898000,0,0.55,0.57,0.02,權重增加
2892,第一金融控股,2594000,2594000,0,0.55,0.56,0.01,權重增加
5904,寶雅國際,87000,87000,0,0.36,0.39,0.03,權重增加
9945,潤泰創新國際,2013000,2013000,0,0.35,0.36,0.01,權重增加
2308,台達電,292000,292000,0,4.09,4.06,-0.03,權重減少
2408,南亞科技,789000,789000,0,2.59,2.4,-0.19,權重減少
2368,金像電,280000,280000,0,2.54,2.37,-0.17,權重減少
1319,東陽,3570000,3570000,0,1.97,1.89,-0.08,權重減少
2345,智邦科技,103000,103000,0,1.74,1.68,-0.06,權重減少
8210,勤誠興業,191000,191000,0,1.7,1.67,-0.03,權重減少
5274,信驊科技,13000,13000,0,1.63,1.61,-0.02,權重減少
3081,聯亞,98000,98000,0,1.52,1.5,-0.02,權重減少
2317,鴻海精密工業,860000,860000,0,1.5,1.49,-0.01,權重減少
6274,台燿,122000,122000,0,1.51,1.41,-0.1,權重減少
8299,群聯電子,80000,80000,0,1.34,1.3,-0.04,權重減少
3090,日電貿,618000,618000,0,1.35,1.25,-0.1,權重減少
6669,緯穎科技服務,40000,40000,0,1.26,1.25,-0.01,權重減少
8112,至上電子,1591000,1591000,0,1.04,1.02,-0.02,權重減少
2347,聯強,1668000,1668000,0,1.02,1.01,-0.01,權重減少
6138,茂達電子,97000,97000,0,0.25,0.23,-0.02,權重減少
2344,華邦電子,700000,608000,-92000,1.01,0.86,-0.15,減少
1477,聚陽實業,453000,398000,-55000,0.63,0.57,-0.06,減少
2385,群光,831000,724000,-107000,0.62,0.53,-0.09,減少
9910,豐泰,1268000,1113000,-155000,0.58,0.53,-0.05,減少
3526,凡甲科技,235000,205000,-30000,0.49,0.42,-0.07,減少
2548,華固建設,403000,354000,-49000,0.26,0.24,-0.02,減少
4105,台灣東洋藥品工業,511000,446000,-65000,0.25,0.22,-0.03,減少
2731,雄獅旅行社,239000,209000,-30000,0.24,0.21,-0.03,減少
6146,耕興,91000,80000,-11000,0.11,0.1,-0.01,減少
2393,億光電子工業,2419000,2419000,0,1.12,1.12,0.0,無變化
6805,富世達,89000,89000,0,1.05,1.05,0.0,無變化
2451,創見,457000,457000,0,0.92,0.92,0.0,無變化
9907,統一實,8575000,8575000,0,0.87,0.87,0.0,無變化
3293,鈊象電子,130000,130000,0,0.66,0.66,0.0,無變化
9958,世紀鋼鐵結構,626000,626000,0,0.49,0.49,0.0,無變化
3706,神達投資控股,848000,848000,0,0.48,0.48,0.0,無變化
6782,視陽,308000,308000,0,0.4,0.4,0.0,無變化
3702,大聯大,386000,386000,0,0.28,0.28,0.0,無變化
