股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2330,台積電,1967000,1967000,0,8.6714,8.9491,0.2777,權重增加
5536,聖暉*,3754000,3754000,0,7.9336,8.2556,0.322,權重增加
6139,亞翔,2940000,2940000,0,4.2115,4.3716,0.1601,權重增加
3105,穩懋,4143000,4143000,0,3.9341,3.9955,0.0614,權重增加
2345,智邦科技,804000,804000,0,3.8058,3.8363,0.0305,權重增加
6223,旺矽科技,307000,307000,0,3.4554,3.5739,0.1185,權重增加
2383,台光電,330000,330000,0,3.1967,3.289,0.0923,權重增加
6669,緯穎科技服務,296000,296000,0,3.0004,3.0248,0.0244,權重增加
6257,矽格,4687000,4687000,0,1.869,1.9243,0.0553,權重增加
3264,欣銓科技,4508000,4508000,0,1.8666,1.9236,0.057,權重增加
6488,環球晶,1146000,1146000,0,1.76,1.7919,0.0319,權重增加
3008,大立光,201000,201000,0,1.4934,1.6748,0.1814,權重增加
1785,光洋科,5527000,5527000,0,1.4059,1.4775,0.0716,權重增加
2327,國巨*,853000,853000,0,1.3475,1.4094,0.0619,權重增加
7769,鴻勁精密,93000,93000,0,1.2352,1.2834,0.0482,權重增加
8016,矽創,2211000,2211000,0,1.2495,1.278,0.0285,權重增加
3702,大聯大,5420000,5420000,0,1.1454,1.1919,0.0465,權重增加
2368,金像電,392000,392000,0,1.1208,1.123,0.0022,權重增加
3036,文曄,2311000,2311000,0,1.1049,1.1166,0.0117,權重增加
2376,技嘉,1064000,1064000,0,0.7305,0.7395,0.009,權重增加
2451,創見,519000,519000,0,0.3037,0.3068,0.0031,權重增加
2885,元大金,2114420,2114420,0,0.262,0.2657,0.0037,權重增加
6177,達麗,194350,194350,0,0.0167,0.0182,0.0015,權重增加
2454,聯發科技,867000,867000,0,7.4204,7.268,-0.1524,權重減少
2360,致茂電子,823000,823000,0,3.7619,3.6696,-0.0923,權重減少
3491,昇達科,967000,967000,0,3.3475,3.1898,-0.1577,權重減少
4958,臻鼎-KY,3147000,3147000,0,3.2802,3.1873,-0.0929,權重減少
6147,頎邦,5916000,5916000,0,2.8399,2.6975,-0.1424,權重減少
2059,川湖科技,183000,183000,0,2.3782,2.3519,-0.0263,權重減少
6285,啟碁科技,4029000,4029000,0,2.2076,2.1947,-0.0129,權重減少
2303,聯電,9007000,9007000,0,2.1963,2.1534,-0.0429,權重減少
3017,奇鋐科技,407000,407000,0,1.981,1.9379,-0.0431,權重減少
3583,辛耘,1121000,1121000,0,1.8566,1.7776,-0.079,權重減少
2472,立隆電子工業,2620000,2620000,0,1.8665,1.7734,-0.0931,權重減少
2467,志聖,1461000,1461000,0,1.6039,1.5917,-0.0122,權重減少
2377,微星,5688000,5688000,0,1.5175,1.5148,-0.0027,權重減少
6274,台燿,440000,440000,0,1.359,1.3315,-0.0275,權重減少
3711,日月光投資控股,1008000,1008000,0,1.0969,1.0961,-0.0008,權重減少
2316,楠梓電,3374000,3374000,0,1.0873,1.0687,-0.0186,權重減少
6531,愛普科技,554000,554000,0,1.0203,0.9992,-0.0211,權重減少
8996,高力熱處理工業,376000,376000,0,0.9564,0.9254,-0.031,權重減少
6278,台表科,2201000,2201000,0,0.8355,0.8348,-0.0007,權重減少
6805,富世達,121000,121000,0,0.4512,0.4284,-0.0228,權重減少
2351,順德,900000,900000,0,0.3313,0.3177,-0.0136,權重減少
5274,信驊科技,9000,9000,0,0.3073,0.3057,-0.0016,權重減少
3376,新日興,359000,359000,0,0.1613,0.1531,-0.0082,權重減少
3443,創意,1000,1000,0,0.0082,0.0081,-0.0001,權重減少
8046,南電,1000,1000,0,0.0017,0.0017,0.0,無變化
4441,振大環球,4000,4000,0,0.0015,0.0015,0.0,無變化
8358,金居,1000,1000,0,0.0011,0.0011,0.0,無變化
1519,華城電機,600,600,0,0.0009,0.0009,0.0,無變化
3665,貿聯-KY,136,136,0,0.0005,0.0005,0.0,無變化
3706,神達投資控股,1400,1400,0,0.0002,0.0002,0.0,無變化
2881,富邦金融控股,250,250,0,0.0,0.0,0.0,無變化
2886,兆豐金,1000,1000,0,0.0,0.0,0.0,無變化
