股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.6479,1706000
2383,台光電,6.0442,563000
3017,奇鋐科技,5.1901,1009000
2345,智邦科技,5.0672,977000
3665,貿聯-KY,4.6167,955000
6223,旺矽科技,4.4774,326000
8996,高力熱處理工業,4.3661,1630000
2059,川湖科技,4.3525,293000
3037,欣興,4.2967,2097000
2454,聯發科技,3.8734,406000
3443,創意,3.1961,311000
2327,國巨*,3.1418,1566000
6515,穎崴科技,3.0716,145000
6187,萬潤,2.9424,1220000
6584,南俊國際,2.94,2204000
2368,金像電,2.6624,945000
3008,大立光,2.4528,260000
6669,緯穎科技服務,2.3845,228000
3661,世芯-KY,2.3766,262000
8299,群聯電子,2.2035,445000
2455,全新,2.1682,2753000
3105,穩懋,2.1256,1949000
3711,日月光投資控股,2.0513,1629000
3653,健策,1.7516,214000
2308,台達電,1.6226,344000
8021,尖點,1.621,1501000
7769,鴻勁精密,1.3994,91000
8046,南電,1.3179,718000
7751,竑騰,1.1125,375000
3583,辛耘,0.9869,566000
2360,致茂電子,0.9668,200000
3189,景碩科技,0.6198,440013
2303,聯電,0.604,2000000
6139,亞翔,0.4722,250000
2337,旺宏,0.4557,1343000
3363,上詮,0.4526,300000
6805,富世達,0.4036,109000
5289,宜鼎國際,0.4016,98000
7734,印能科技,0.3502,56000
3260,威剛科技,0.3232,358000
3264,欣銓科技,0.035,72000
3491,昇達科,0.0033,1000
