股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.6714,1967000
5536,聖暉*,7.9336,3754000
2454,聯發科技,7.4204,867000
6139,亞翔,4.2115,2940000
3105,穩懋,3.9341,4143000
2345,智邦科技,3.8058,804000
2360,致茂電子,3.7619,823000
6223,旺矽科技,3.4554,307000
3491,昇達科,3.3475,967000
4958,臻鼎-KY,3.2802,3147000
2383,台光電,3.1967,330000
6669,緯穎科技服務,3.0004,296000
6147,頎邦,2.8399,5916000
2059,川湖科技,2.3782,183000
6285,啟碁科技,2.2076,4029000
2303,聯電,2.1963,9007000
3017,奇鋐科技,1.981,407000
6257,矽格,1.869,4687000
3264,欣銓科技,1.8666,4508000
2472,立隆電子工業,1.8665,2620000
3583,辛耘,1.8566,1121000
6488,環球晶,1.76,1146000
2467,志聖,1.6039,1461000
2377,微星,1.5175,5688000
3008,大立光,1.4934,201000
1785,光洋科,1.4059,5527000
6274,台燿,1.359,440000
2327,國巨*,1.3475,853000
8016,矽創,1.2495,2211000
7769,鴻勁精密,1.2352,93000
3702,大聯大,1.1454,5420000
2368,金像電,1.1208,392000
3036,文曄,1.1049,2311000
3711,日月光投資控股,1.0969,1008000
2316,楠梓電,1.0873,3374000
6531,愛普科技,1.0203,554000
8996,高力熱處理工業,0.9564,376000
6278,台表科,0.8355,2201000
2376,技嘉,0.7305,1064000
6805,富世達,0.4512,121000
2351,順德,0.3313,900000
5274,信驊科技,0.3073,9000
2451,創見,0.3037,519000
2885,元大金,0.262,2114420
3376,新日興,0.1613,359000
6177,達麗,0.0167,194350
3443,創意,0.0082,1000
8046,南電,0.0017,1000
4441,振大環球,0.0015,4000
8358,金居,0.0011,1000
1519,華城電機,0.0009,600
3665,貿聯-KY,0.0005,136
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
