股票代號,股票名稱,權重(%),持有股數
2330,台積電,7.8724,1406000
2059,川湖科技,7.6905,293000
3017,奇鋐科技,6.5927,1002000
3665,貿聯-KY,6.0343,1161000
2383,台光電,5.7688,466000
2345,智邦科技,5.6516,1080000
3037,欣興,5.6337,2497000
3008,大立光,5.387,520000
6223,旺矽科技,4.6548,323000
8996,高力熱處理工業,4.0241,1630000
2454,聯發科技,3.7408,406000
3231,緯創資通,3.3216,7662000
6584,南俊國際,2.8989,2231000
1303,南亞,2.4184,5445000
2455,全新,2.3674,2753000
8021,尖點,2.3339,2501000
3443,創意,2.2656,211000
3711,日月光投資控股,2.2513,1629000
6187,萬潤,2.1383,801000
3661,世芯-KY,1.887,215000
3189,景碩科技,1.6332,840013
1815,富喬工業,1.2738,6277000
2308,台達電,1.1694,300000
4958,臻鼎-KY,1.1174,1000000
6669,緯穎科技服務,1.1096,77000
7751,竑騰,0.8834,270000
6515,穎崴科技,0.6707,42000
6139,亞翔,0.4736,250000
7734,印能科技,0.4465,56000
6805,富世達,0.43,109000
2337,旺宏,0.3855,1343000
3260,威剛科技,0.3518,358000
5289,宜鼎國際,0.3472,98000
3583,辛耘,0.2406,147000
5347,世界先進,0.2132,629000
3264,欣銓科技,0.0352,72000
