股票代號,股票名稱,權重(%),持有股數
2059,川湖科技,8.7669,260000
2330,台積電,7.3985,1306000
3017,奇鋐科技,6.9702,1001000
3037,欣興,6.4152,2482000
2383,台光電,6.1411,465000
3665,貿聯-KY,5.6864,1161000
2345,智邦科技,5.1462,1074000
8996,高力熱處理工業,4.6747,1630000
3008,大立光,4.6311,343000
6223,旺矽科技,3.5425,268000
6584,南俊國際,3.1281,2231000
3231,緯創資通,3.0526,7245000
1815,富喬工業,2.7985,10877000
2455,全新,2.726,2753000
8021,尖點,2.5576,2682000
2308,台達電,2.5509,632000
1303,南亞,2.4227,5445000
2454,聯發科技,2.3451,266000
3443,創意,2.1562,164000
3661,世芯-KY,1.9614,215000
3189,景碩科技,1.6635,844013
6669,緯穎科技服務,1.1704,77000
4958,臻鼎-KY,1.048,1000000
3711,日月光投資控股,0.9988,716000
8046,南電,0.8214,300000
6213,聯茂,0.4666,373000
2301,光寶科技,0.4604,659000
6139,亞翔,0.4532,250000
3081,聯亞,0.4401,63000
2357,華碩,0.4279,196000
2376,技嘉,0.4166,508000
3653,健策,0.4054,33000
8150,南茂科技,0.4041,1957000
6187,萬潤,0.4017,134000
5274,信驊科技,0.3998,11000
6274,台燿,0.396,113000
2404,漢唐,0.3914,155000
3026,禾伸堂,0.3868,261000
2360,致茂電子,0.3525,76000
5289,宜鼎國際,0.3492,98000
5347,世界先進,0.2234,629000
