股票代號,股票名稱_今日,投資比例(%)_今日,持有股數_今日,股票名稱_昨日,投資比例(%)_昨日,持有股數_昨日,股數變化,變化
2454,聯發科,6.51,890000.0,聯發科,3.9,570000.0,320000.0,加碼
6139,亞翔,4.03,2763000.0,亞翔,3.72,2463000.0,300000.0,加碼
