股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.6925,1794000
2454,聯發科技,6.8278,736000
3105,穩懋,5.6223,5709000
6139,亞翔,5.3721,3721000
6669,緯穎科技服務,4.7892,1136225
2059,川湖科技,4.4299,180000
6531,愛普科技,3.8914,2041000
2360,致茂電子,3.6985,820000
3491,昇達科,3.6373,1180000
6223,旺矽科技,3.5071,307000
3008,大立光,3.1915,252000
2383,台光電,2.9954,311000
4958,臻鼎-KY,2.9421,3158000
3017,奇鋐科技,2.5131,372000
2345,智邦科技,2.2689,621000
6488,環球晶,2.0248,1089000
2395,研華,1.976,1454000
2301,光寶科技,1.794,3230000
2455,全新,1.6832,1537000
2303,聯電,1.5808,5145000
5274,信驊科技,1.3639,35900
3231,緯創資通,1.3444,3660000
6214,精誠,1.3255,3460000
5483,中美晶,1.2693,3437000
2376,技嘉,1.2263,1749000
3265,台星科股份有限公司,1.1944,3369000
2428,興勤電子工業,1.1701,2285000
5425,台半,1.1678,6403000
3711,日月光投資控股,1.1385,906000
6274,台燿,1.136,421000
3583,辛耘,1.0923,790000
8996,高力熱處理工業,1.0759,382000
3090,日電貿,1.0731,3302000
6239,力成科技,1.0684,1910000
2467,志聖,1.0399,1000000
2478,大毅,1.0348,4360000
2377,微星,1.0294,3372000
6472,保瑞,0.9035,1032000
5536,聖暉*,0.7958,455000
2486,一詮精密,0.7517,1607000
3529,力旺電子,0.5211,93000
6213,聯茂,0.3779,380000
6640,均華,0.3323,143000
6196,帆宣,0.3233,304000
8070,長華*,0.3207,3212000
6672,騰輝電子-KY,0.3152,530000
2476,鉅祥,0.3128,1281000
2885,元大金,0.3051,2213556
3617,碩天,0.3038,627000
6446,藥華醫藥,0.0976,42000
6177,達麗,0.0185,194350
3443,創意,0.014,1000
4441,振大環球,0.0013,4000
1519,華城電機,0.0009,660
8358,金居,0.0009,1000
2886,兆豐金,0.0001,1000
2881,富邦金融控股,0.0,250
