股票代號,股票名稱,權重(%),持有股數
2330,台積電,9.1298,1967000
5536,聖暉*,8.7748,3736000
2454,聯發科技,7.2869,862000
6139,亞翔,4.3364,2941000
3105,穩懋,4.0313,4143000
6223,旺矽科技,3.8227,307000
2345,智邦科技,3.6266,799000
2383,台光電,3.485,328000
2360,致茂電子,3.4747,823000
4958,臻鼎-KY,3.4434,3147000
2303,聯電,2.8406,8964000
6669,緯穎科技服務,2.562,294000
2059,川湖科技,2.5498,183000
3491,昇達科,2.4424,967000
6488,環球晶,2.1462,1140000
6257,矽格,2.0573,4657000
3264,欣銓科技,2.0143,4628000
3008,大立光,1.864,200000
3017,奇鋐科技,1.8397,407000
3583,辛耘,1.8298,1113000
2327,國巨*,1.6142,849000
2472,立隆電子工業,1.5941,2356000
2467,志聖,1.5676,1450000
1785,光洋科,1.5302,5491000
6274,台燿,1.4197,439000
2377,微星,1.4092,5663000
2316,楠梓電,1.3683,3375000
6531,愛普科技,1.3387,684000
8016,矽創,1.3131,2198000
3711,日月光投資控股,1.2364,1002000
7769,鴻勁精密,1.1678,92000
6147,頎邦,1.1061,2300000
3702,大聯大,1.083,5380000
8996,高力熱處理工業,1.0162,376000
6285,啟碁科技,0.9535,2014000
3036,文曄,0.9412,2290000
2368,金像電,0.9172,389000
6278,台表科,0.8305,2184000
2376,技嘉,0.653,1060000
6239,力成科技,0.4488,700000
6805,富世達,0.398,121000
2351,順德,0.3321,900000
5274,信驊科技,0.3104,9000
2451,創見,0.2907,519000
2885,元大金,0.2691,2114420
6187,萬潤,0.1984,91000
3376,新日興,0.1355,359000
6177,達麗,0.0166,194350
3443,創意,0.0088,1000
8046,南電,0.0016,1000
4441,振大環球,0.0014,4000
8358,金居,0.0012,1000
1519,華城電機,0.0009,600
3706,神達投資控股,0.0002,1400
2886,兆豐金,0.0,1000
2881,富邦金融控股,0.0,250
