股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.2833,1706000
2383,台光電,6.0067,563000
2345,智邦科技,5.0935,977000
8996,高力熱處理工業,4.5666,1630000
3017,奇鋐科技,4.337,809000
3665,貿聯-KY,4.3351,955000
3037,欣興,4.2803,2097000
2059,川湖科技,4.1938,293000
6223,旺矽科技,4.0412,326000
2454,聯發科技,3.8271,406000
6669,緯穎科技服務,3.5614,319000
6584,南俊國際,3.0966,2204000
2368,金像電,2.9759,945000
6187,萬潤,2.9039,1220000
3443,創意,2.8235,311000
2327,國巨*,2.7247,1566000
6515,穎崴科技,2.6298,145000
3661,世芯-KY,2.3455,262000
2455,全新,2.2906,2753000
8299,群聯電子,2.2122,445000
3105,穩懋,2.0383,1949000
3711,日月光投資控股,1.9524,1629000
3653,健策,1.7738,214000
2308,台達電,1.7499,344000
6274,台燿,1.5002,441000
8046,南電,1.3823,718000
7769,鴻勁精密,1.3312,91000
7751,竑騰,1.173,375000
5274,信驊科技,1.0907,29000
3583,辛耘,1.0324,566000
3008,大立光,1.0229,125000
2360,致茂電子,1.0068,200000
6510,精測,0.9211,129000
3189,景碩科技,0.6617,440013
8021,尖點,0.534,501000
3363,上詮,0.5245,300000
4991,環宇-KY,0.4963,394000
6805,富世達,0.4477,109000
2337,旺宏,0.4116,1343000
5289,宜鼎國際,0.4108,98000
6139,亞翔,0.3944,250000
7734,印能科技,0.3757,56000
3260,威剛科技,0.3174,358000
3491,昇達科,0.0038,1000
