股票代號,股票名稱,權重(%),持有股數
2330,台積電,6.98,484000
2308,台達電,4.6,332000
2357,華碩,3.63,721000
2383,台光電,3.04,93000
2382,廣達電腦,2.68,1129000
2618,長榮航,2.51,10383000
2385,群光,2.44,2740000
1319,東陽,2.34,3570000
2360,致茂電子,2.26,161000
2317,鴻海精密工業,2.17,1310000
1477,聚陽實業,2.16,1498000
7769,鴻勁精密,2.13,47000
8454,富邦媒體科技,2.07,816000
2368,金像電,1.98,229000
2345,智邦科技,1.98,136000
2408,南亞科技,1.98,906000
9910,豐泰,1.87,3009000
5274,信驊科技,1.81,16000
3017,奇鋐科技,1.78,119000
2059,川湖科技,1.77,43000
8210,勤誠興業,1.76,191000
3592,瑞鼎科技,1.74,1015000
6669,緯穎科技服務,1.73,55000
6121,新 普,1.68,638000
2344,華邦電子,1.63,1622000
3665,貿聯-KY,1.61,116000
4915,致伸科技,1.6,3320000
6223,旺矽科技,1.52,39000
2393,億光電子工業,1.51,3477000
3090,日電貿,1.37,920000
6515,穎崴科技,1.29,23000
3711,日月光投資控股,1.26,362000
9941,裕融企業,1.2,2133000
6274,台燿,1.15,122000
8299,群聯電子,1.13,80000
6670,復盛應用科技,1.13,624000
3526,凡甲科技,1.13,557000
5534,長虹建設,1.09,2069000
2727,王品餐飲,1.01,647000
6805,富世達,1.0,89000
9938,台灣百和工業,0.99,3414000
8112,至上電子,0.97,1591000
2347,聯強,0.97,1668000
2204,中華,0.94,2641000
3653,健策,0.93,40000
6768,志強國際企業,0.9,1471000
2454,聯發科技,0.89,34000
2548,華固建設,0.89,1336000
4904,遠傳電信,0.86,1226000
3045,台灣大哥,0.85,1117000
9907,統一實,0.83,7756000
2731,雄獅旅行社,0.76,784000
4746,台耀化學,0.73,2227000
9802,鈺齊國際,0.65,1285000
3227,原相,0.63,460000
4105,台灣東洋藥品工業,0.57,1204000
9939,宏全國際,0.55,647000
9958,世紀鋼鐵結構,0.45,626000
6146,耕興,0.37,294000
6782,視陽,0.3,243000
1215,台灣卜蜂企業,0.18,240000
