股票代號,股票名稱,權重(%),持有股數
2330,台積電,5.97,279000
3702,大聯大,5.16,5267000
2454,聯發科技,3.81,96000
3706,神達投資控股,3.79,5339400
2383,台光電,3.69,89000
3653,健策,3.64,77000
2059,川湖科技,3.47,32000
2441,超豐,3.02,2890000
7769,鴻勁精密,2.71,50000
2308,台達電,2.6,175000
6669,緯穎科技服務,2.53,134225
3037,欣興,2.17,262000
2382,廣達電腦,2.13,702500
2408,南亞科技,2.06,479000
3081,聯亞,2.03,84700
2357,華碩,1.99,238000
9941,裕融企業,1.94,2727480
6223,旺矽科技,1.94,40000
2887,台新新光金,1.85,4752360
2368,金像電,1.84,219000
6515,穎崴科技,1.78,33000
3026,禾伸堂,1.65,246000
2345,智邦科技,1.6,101000
2885,元大金,1.59,2615040
3017,奇鋐科技,1.57,56000
5534,長虹建設,1.56,2382000
2395,研華,1.52,251000
5274,信驊科技,1.45,9000
2884,玉山金融控股,1.33,3184000
2892,第一金融控股,1.31,3651000
2360,致茂電子,1.29,70000
3008,大立光,1.27,24000
2886,兆豐金,1.24,2700000
2880,華南金控,1.24,2936388
3665,貿聯-KY,1.15,65000
2890,永豐金融,1.11,2734780
2451,創見,0.96,393000
4746,台耀化學,0.96,2276000
6805,富世達,0.94,51000
3293,鈊象電子,0.92,144000
6274,台燿,0.87,75000
2393,億光電子工業,0.8,1439000
5434,崇越,0.75,160000
5904,寶雅國際,0.69,1077000
6138,茂達電子,0.67,284000
2727,王品餐飲,0.64,321000
4904,遠傳電信,0.61,650000
3227,原相,0.58,361000
9958,世紀鋼鐵結構,0.56,685000
3090,日電貿,0.51,363000
6121,新 普,0.48,146000
4551,智伸科,0.44,313000
2618,長榮航,0.35,956000
5439,高技,0.34,160000
