股票代號,股票名稱,權重(%),持有股數
2330,台積電,7.4338,1406000
2383,台光電,6.9249,563000
3017,奇鋐科技,5.6473,1009000
8996,高力熱處理工業,5.2286,1630000
6223,旺矽科技,5.1745,326000
2345,智邦科技,5.1332,977000
2059,川湖科技,4.8646,293000
3037,欣興,4.3189,2097000
3665,貿聯-KY,4.2359,955000
3008,大立光,4.1191,380000
2454,聯發科技,3.8486,406000
2327,國巨*,3.6375,1566000
3443,創意,3.3574,311000
6584,南俊國際,3.2277,2204000
6515,穎崴科技,3.0473,145000
6187,萬潤,2.8608,1220000
2368,金像電,2.6236,945000
8299,群聯電子,2.4611,445000
2455,全新,2.4178,2753000
3711,日月光投資控股,2.3532,1629000
3105,穩懋,2.0609,1949000
3661,世芯-KY,2.0594,215000
8021,尖點,1.8927,1501000
7751,竑騰,1.2319,375000
3583,辛耘,1.0743,566000
2303,聯電,0.7875,2000000
3189,景碩科技,0.7193,440013
2337,旺宏,0.511,1343000
6139,亞翔,0.4524,250000
3363,上詮,0.4446,300000
6805,富世達,0.4352,109000
7734,印能科技,0.4032,56000
5289,宜鼎國際,0.3891,98000
3260,威剛科技,0.3235,358000
2360,致茂電子,0.2389,50000
3264,欣銓科技,0.0373,72000
3491,昇達科,0.0031,1000
