股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
5536,聖暉*,3716000,3716000,0,9.6562,9.8293,0.1731,權重增加
2330,台積電,1967000,1967000,0,8.7393,8.9194,0.1801,權重增加
3105,穩懋,4143000,4143000,0,3.0942,3.2151,0.1209,權重增加
6488,環球晶,1134000,1134000,0,2.5861,2.7905,0.2044,權重增加
6257,矽格,4627000,4627000,0,2.1398,2.3284,0.1886,權重增加
3264,欣銓科技,4628000,4628000,0,2.0772,2.1924,0.1152,權重增加
3583,辛耘,1105000,1105000,0,1.7087,1.7516,0.0429,權重增加
2467,志聖,1439000,1439000,0,1.6081,1.7374,0.1293,權重增加
2377,微星,5638000,5638000,0,1.465,1.4809,0.0159,權重增加
8016,矽創,2185000,2185000,0,1.3261,1.3371,0.011,權重增加
3711,日月光投資控股,996000,996000,0,1.2343,1.2466,0.0123,權重增加
7769,鴻勁精密,91000,91000,0,1.1352,1.1406,0.0054,權重增加
3702,大聯大,5340000,5340000,0,1.0674,1.0827,0.0153,權重增加
8996,高力熱處理工業,376000,376000,0,0.9428,0.9876,0.0448,權重增加
6147,頎邦,2300000,2300000,0,0.9006,0.9199,0.0193,權重增加
3036,文曄,2269000,2269000,0,0.9132,0.9159,0.0027,權重增加
2376,技嘉,1056000,1056000,0,0.6495,0.655,0.0055,權重增加
6239,力成科技,700000,700000,0,0.4299,0.4445,0.0146,權重增加
2351,順德,900000,900000,0,0.3393,0.3782,0.0389,權重增加
2885,元大金,2114420,2114420,0,0.2582,0.2665,0.0083,權重增加
2451,創見,519000,519000,0,0.248,0.2587,0.0107,權重增加
6187,萬潤,91000,91000,0,0.1703,0.1736,0.0033,權重增加
6177,達麗,194350,194350,0,0.016,0.0165,0.0005,權重增加
4441,振大環球,4000,4000,0,0.0013,0.0014,0.0001,權重增加
2454,聯發科技,857000,857000,0,6.5329,6.5163,-0.0166,權重減少
6139,亞翔,3067000,3067000,0,5.2834,5.2689,-0.0145,權重減少
6223,旺矽科技,307000,307000,0,4.1171,3.8792,-0.2379,權重減少
2345,智邦科技,794000,794000,0,3.9461,3.8711,-0.075,權重減少
4958,臻鼎-KY,3147000,3147000,0,3.5055,3.3587,-0.1468,權重減少
2360,致茂電子,823000,823000,0,3.3873,3.3071,-0.0802,權重減少
2383,台光電,326000,326000,0,3.6017,3.29,-0.3117,權重減少
6669,緯穎科技服務,297000,297000,0,2.8415,2.7564,-0.0851,權重減少
2303,聯電,8921000,8921000,0,2.7639,2.7297,-0.0342,權重減少
2059,川湖科技,183000,183000,0,2.6603,2.626,-0.0343,權重減少
3491,昇達科,967000,967000,0,2.3546,2.3172,-0.0374,權重減少
3017,奇鋐科技,407000,407000,0,2.0412,2.0031,-0.0381,權重減少
2472,立隆電子工業,2342000,2342000,0,1.8087,1.7483,-0.0604,權重減少
2327,國巨*,844000,844000,0,1.6027,1.5635,-0.0392,權重減少
1785,光洋科,5455000,5455000,0,1.5463,1.5384,-0.0079,權重減少
3008,大立光,199000,199000,0,1.5296,1.5167,-0.0129,權重減少
2316,楠梓電,3375000,3375000,0,1.3584,1.3437,-0.0147,權重減少
6274,台燿,436000,436000,0,1.4182,1.31,-0.1082,權重減少
6531,愛普科技,694000,694000,0,1.2447,1.2204,-0.0243,權重減少
2368,金像電,386000,386000,0,0.9153,0.8716,-0.0437,權重減少
6278,台表科,2167000,2167000,0,0.8348,0.8088,-0.026,權重減少
6805,富世達,121000,121000,0,0.3584,0.3501,-0.0083,權重減少
5274,信驊科技,9000,9000,0,0.2823,0.2699,-0.0124,權重減少
3376,新日興,359000,359000,0,0.1334,0.1316,-0.0018,權重減少
3443,創意,1000,1000,0,0.0091,0.0084,-0.0007,權重減少
8046,南電,1000,1000,0,0.0021,0.0019,-0.0002,權重減少
8358,金居,1000,1000,0,0.001,0.001,0.0,無變化
1519,華城電機,600,600,0,0.0008,0.0008,0.0,無變化
3706,神達投資控股,1400,1400,0,0.0002,0.0002,0.0,無變化
2881,富邦金融控股,250,250,0,0.0,0.0,0.0,無變化
2886,兆豐金,1000,1000,0,0.0,0.0,0.0,無變化
