股票代號,股票名稱_今日,投資比例(%)_今日,持有股數_今日,股票名稱_昨日,投資比例(%)_昨日,持有股數_昨日,股數變化,變化
2330,台積電,6.76,506000.0,台積電,6.72,496000.0,10000.0,加碼
2345,0,0.0,0.0,智邦,2.14,146000.0,-146000.0,減碼
2357,華碩,3.02,773000.0,華碩,2.99,758000.0,15000.0,加碼
2360,致茂,2.17,172000.0,致茂,2.13,169000.0,3000.0,加碼
2385,群光,2.25,2867000.0,群光,2.15,2811000.0,56000.0,加碼
2618,長榮航,2.33,11135000.0,長榮航,2.31,10917000.0,218000.0,加碼
7769,鴻勁,2.13,50000.0,0,0.0,0.0,50000.0,加碼
