股票代號,股票名稱,權重(%),持有股數
2330,台積電,7.7158,1406000
2383,台光電,7.6829,563000
3017,奇鋐,6.2505,1009000
2345,智邦,5.9974,977000
6223,旺矽,5.3999,326000
2059,川湖,5.261,293000
8996,高力,5.0487,1630000
3037,欣興,4.5607,2097000
3665,貿聯-KY,4.2762,955000
3008,大立光,3.9875,420000
2454,聯發科,3.8227,406000
2327,國巨*,3.673,1566000
6584,南俊國際,3.5402,2231000
3443,創意,3.5181,311000
6187,萬潤,2.8204,1220000
2303,聯電,2.6787,7000000
6515,穎崴,2.6664,120000
3711,日月光投控,2.4935,1629000
8299,群聯,2.2922,445000
3661,世芯-KY,2.2439,215000
2455,全新,2.2121,2753000
8021,尖點,1.8798,1501000
6182,合晶,1.6463,4500000
7751,竑騰,1.2023,372000
3583,辛耘,1.081,566000
3189,景碩,0.8226,440013
6139,亞翔,0.5319,250000
2337,旺宏,0.4295,1343000
7734,印能科技,0.4009,56000
6805,富世達,0.3987,109000
3363,上詮,0.3912,300000
5289,宜鼎,0.3596,98000
3260,威剛,0.3306,358000
3264,欣銓,0.0399,72000
3491,昇達科,0.003,1000
