股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,7.97,1761000.0
2383,台光電,4.94,536000.0
6669,緯穎,4.75,465000.0
2345,智邦,4.58,916000.0
3037,欣興,3.77,2302000.0
8299,群聯,3.76,711000.0
3661,世芯-KY,3.61,393000.0
8996,高力,3.51,1689000.0
3443,創意,3.48,360000.0
2059,川湖,3.47,358000.0
