股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,8.57,1937000.0
5536,聖暉*,6.92,3654000.0
6669,緯穎,4.42,451000.0
2345,智邦,4.11,857000.0
2383,台光電,4.04,444000.0
3264,欣銓,4.02,9348000.0
3105,穩懋,3.77,4118000.0
6223,旺矽,3.66,318000.0
6139,亞翔,3.65,2463000.0
2454,聯發科,3.6,569000.0
