股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,9.75,11960000.0
2383,台光電,8.48,4723000.0
2454,聯發科,6.68,4263000.0
2308,台達電,5.58,6572000.0
2345,智邦,5.39,6231000.0
2327,國巨*,4.83,18313000.0
3017,奇鋐,4.71,5141000.0
6223,旺矽,4.56,2169000.0
3037,欣興,4.54,12466000.0
6669,緯穎,4.12,2344000.0
