股票代號,股票名稱_今日,投資比例(%)_今日,持有股數_今日,股票名稱_昨日,投資比例(%)_昨日,持有股數_昨日,股數變化,變化
1477,聚陽,2.67,1988000.0,聚陽,2.63,2041000.0,-53000.0,減碼
2330,台積電,6.99,493000.0,台積電,6.95,506000.0,-13000.0,減碼
2345,0,0.0,0.0,智邦,2.28,146000.0,-146000.0,減碼
2357,華碩,3.22,753000.0,華碩,3.23,773000.0,-20000.0,減碼
2360,致茂,2.67,168000.0,致茂,2.7,172000.0,-4000.0,減碼
2382,廣達,2.25,1179000.0,0,0.0,0.0,1179000.0,加碼
2383,台光電,3.03,97000.0,台光電,3.17,100000.0,-3000.0,減碼
2385,群光,2.28,2792000.0,群光,2.32,2867000.0,-75000.0,減碼
2618,長榮航,2.37,10845000.0,長榮航,2.31,11135000.0,-290000.0,減碼
