股票代號,股票名稱,投資比例(%),持有股數
2330,台積電,8.43,1692000.0
5536,聖暉*,6.5,3502000.0
6669,緯穎,5.4,513000.0
2383,台光電,5.34,499000.0
3105,穩懋,4.44,4118000.0
3264,欣銓,4.43,8268000.0
2345,智邦,4.31,781000.0
2454,聯發科,4.23,573000.0
2360,致茂,3.94,785000.0
6139,亞翔,3.86,2483000.0
