股票代號,股票名稱,權重(%),持有股數
2330,台積電,8.4757,1794000
2454,聯發科技,6.7283,736000
6669,緯穎科技服務,6.653,1391225
6139,亞翔,5.3336,3758000
3105,穩懋,4.9394,5709000
2059,川湖科技,4.8603,182000
2360,致茂電子,3.5418,827000
3491,昇達科,3.422,1180000
2383,台光電,3.3137,314000
3008,大立光,3.2488,254000
6223,旺矽科技,3.2369,307000
6531,愛普科技,3.0605,1660000
4958,臻鼎-KY,3.0385,3158000
2345,智邦科技,2.5045,621000
3017,奇鋐科技,2.4499,373000
6488,環球晶,2.0513,1100000
2395,研華,1.9106,1463000
2301,光寶科技,1.8668,3251000
3583,辛耘,1.5391,1110000
2455,全新,1.4874,1549000
2303,聯電,1.4253,5190000
3231,緯創資通,1.3972,3693000
5274,信驊科技,1.3248,35900
2377,微星,1.3113,4308000
6214,精誠,1.2414,3494000
2376,技嘉,1.2369,1767000
5483,中美晶,1.2228,3470000
2467,志聖,1.1888,1000000
2428,興勤電子工業,1.1512,2310000
3265,台星科股份有限公司,1.1512,3406000
5425,台半,1.1419,6435000
6274,台燿,1.1208,426000
3711,日月光投資控股,1.1198,939000
3090,日電貿,1.0984,3335000
2478,大毅,1.0741,4404000
6239,力成科技,1.0271,1910000
8996,高力熱處理工業,0.9097,382000
6472,保瑞,0.8245,1032000
2486,一詮精密,0.7854,1607000
5536,聖暉*,0.7637,455000
3529,力旺電子,0.459,93000
6672,騰輝電子-KY,0.3077,535000
2476,鉅祥,0.3001,1281000
6196,帆宣,0.3,304000
2885,元大金,0.2984,2213556
6640,均華,0.2896,116000
3617,碩天,0.2753,577000
8070,長華*,0.2675,2792000
6446,藥華醫藥,0.1068,42000
6177,達麗,0.0176,194350
3443,創意,0.0113,1000
4441,振大環球,0.0013,4000
1519,華城電機,0.0009,660
8358,金居,0.0009,1000
2881,富邦金融控股,0.0,250
2886,兆豐金,0.0,1000
