股票代號,股票名稱,權重(%),持有股數
2059,川湖科技,8.514,293000
2330,台積電,7.9455,1406000
3017,奇鋐科技,6.5254,1002000
2383,台光電,6.0861,466000
3665,貿聯-KY,6.0268,1161000
3037,欣興,5.8447,2497000
2345,智邦科技,5.4407,1080000
3008,大立光,4.3159,420000
8996,高力熱處理工業,4.0961,1630000
6223,旺矽科技,3.9189,263000
2454,聯發科技,3.8511,406000
3231,緯創資通,3.4531,7662000
6584,南俊國際,2.8321,2231000
8021,尖點,2.7781,2682000
2308,台達電,2.6917,632000
1303,南亞,2.4411,5445000
3711,日月光投資控股,2.4177,1629000
2455,全新,2.3872,2753000
1815,富喬工業,2.2765,10877000
3661,世芯-KY,2.0064,215000
6187,萬潤,1.9845,801000
3443,創意,1.8706,160000
3189,景碩科技,1.6689,840013
4958,臻鼎-KY,1.1561,1000000
6669,緯穎科技服務,1.0774,77000
7751,竑騰,0.761,257000
6515,穎崴科技,0.6857,42000
6139,亞翔,0.4789,250000
6805,富世達,0.4603,109000
7734,印能科技,0.4268,56000
2337,旺宏,0.4198,1343000
3260,威剛科技,0.3425,358000
5289,宜鼎國際,0.3399,98000
3583,辛耘,0.2434,147000
5347,世界先進,0.2345,629000
3264,欣銓科技,0.0372,72000
